fasta_id	beta_strands
9QVM_EMD-53399_MA	0
9QVM_EMD-53399_LA	0
9QVM_EMD-53399_GA	0
9QVM_EMD-53399_UA	0
9QVM_EMD-53399_TA	0
9QVN_EMD-53400_NA	0
9QVN_EMD-53400_KA	0
9QVN_EMD-53400_JA	0
9QVN_EMD-53400_EA	0
9QWZ_EMD-53431_A	0
9QX2_EMD-53434_A	0
9R3E_EMD-53555_A	0
9RMX_EMD-54071_M	0
9RPD_EMD-54160_F	0
9RPD_EMD-54161_F	0
9T32_EMD-55480_B	0
9T32_EMD-55480_A	0
9U6L_EMD-63912_B	0
9U6L_EMD-63912_A	0
9U6M_EMD-63913_B	0
9U6M_EMD-63913_A	0
9VKS_EMD-65141_A	0
9Y5Q_EMD-72519_E	0
9Y5Q_EMD-72519_A	0
