fasta_id	beta_res	helix_res	beta_strands	helices
7TK7_EMD-25959_U	0	147	0	2
7TK7_EMD-25959_V	0	103	0	7
7TK7_EMD-25959_W	2	36	2	3
7TK7_EMD-25959_X	0	28	0	3
7TK7_EMD-25959_Y	0	21	0	1
7TK7_EMD-25959_Z	0	42	0	2
7TK8_EMD-25960_A	99	215	27	23
7TK8_EMD-25960_AA	0	42	0	2
7TK8_EMD-25960_K	99	215	27	23
7TK8_EMD-25960_N	88	176	23	18
7TK8_EMD-25960_Q	35	169	5	7
7TK8_EMD-25960_R	47	32	9	2
7TK8_EMD-25960_S	4	17	2	2
7TK8_EMD-25960_T	0	163	0	10
7TK8_EMD-25960_U	0	149	0	2
7TK8_EMD-25960_V	2	107	2	8
7TK8_EMD-25960_W	0	46	0	5
7TK8_EMD-25960_X	0	29	0	3
7TK8_EMD-25960_Y	0	21	0	1
7TK8_EMD-25960_Z	0	42	0	2
7TK9_EMD-25961_A	95	206	22	22
7TK9_EMD-25961_AA	0	42	0	2
7TK9_EMD-25961_K	95	206	22	22
7TK9_EMD-25961_N	92	174	23	17
7TK9_EMD-25961_Q	26	177	5	8
7TK9_EMD-25961_R	45	36	9	3
7TK9_EMD-25961_S	6	18	2	2
7TK9_EMD-25961_T	1	160	1	8
7TK9_EMD-25961_U	0	149	0	2
7TK9_EMD-25961_V	1	104	1	7
7TK9_EMD-25961_W	0	38	0	4
7TK9_EMD-25961_X	0	30	0	3
7TK9_EMD-25961_Y	0	21	0	1
7TK9_EMD-25961_Z	0	42	0	2
7TKA_EMD-25962_A	98	204	26	20
7TKA_EMD-25962_AA	0	42	0	2
7TKA_EMD-25962_K	98	204	26	20
7TKA_EMD-25962_N	86	173	18	19
7TKA_EMD-25962_Q	35	170	5	7
7TKA_EMD-25962_R	45	36	7	3
7TKA_EMD-25962_S	7	17	2	2
7TKA_EMD-25962_T	0	153	0	10
7TKA_EMD-25962_U	0	149	0	2
7TKA_EMD-25962_V	0	103	0	7
7TKA_EMD-25962_W	0	40	0	4
7TKA_EMD-25962_X	0	27	0	3
7TKA_EMD-25962_Y	0	21	0	1
7TKA_EMD-25962_Z	0	42	0	2
7TKB_EMD-25963_A	101	209	26	19
7TKB_EMD-25963_AA	0	39	0	1
7TKB_EMD-25963_K	101	209	26	19
7TKB_EMD-25963_N	99	171	23	17
7TKB_EMD-25963_Q	34	169	7	7
7TKB_EMD-25963_R	48	34	8	3
7TKB_EMD-25963_S	5	17	3	2
7TKB_EMD-25963_T	0	160	0	10
7TKB_EMD-25963_U	0	150	0	2
7TKB_EMD-25963_V	0	103	0	7
7TKB_EMD-25963_W	6	41	3	4
7TKB_EMD-25963_X	0	29	0	3
7TKB_EMD-25963_Y	0	21	0	1
7TKB_EMD-25963_Z	0	39	0	1
7TKC_EMD-25964_A	97	200	26	19
7TKC_EMD-25964_AA	0	42	0	2
7TKC_EMD-25964_K	97	200	26	19
7TKC_EMD-25964_N	89	174	18	17
7TKC_EMD-25964_Q	34	173	6	7
7TKC_EMD-25964_R	42	33	8	3
7TKC_EMD-25964_S	5	17	3	2
7TKC_EMD-25964_T	0	158	0	10
7TKC_EMD-25964_U	0	151	0	2
7TKC_EMD-25964_V	1	104	1	7
7TKC_EMD-25964_W	4	36	1	3
7TKC_EMD-25964_X	0	29	0	3
7TKC_EMD-25964_Y	0	21	0	1
7TKC_EMD-25964_Z	0	42	0	2
7TKD_EMD-25965_A	89	199	22	19
7TKD_EMD-25965_AA	0	42	0	2
7TKD_EMD-25965_K	89	199	22	19
7TKD_EMD-25965_N	90	166	28	15
7TKD_EMD-25965_Q	36	166	8	6
7TKD_EMD-25965_R	47	32	10	2
7TKD_EMD-25965_S	6	17	2	2
7TKD_EMD-25965_T	0	157	0	8
7TKD_EMD-25965_U	0	149	0	2
7TKD_EMD-25965_V	1	96	1	6
7TKD_EMD-25965_W	1	38	1	4
7TKD_EMD-25965_X	0	28	0	3
7TKD_EMD-25965_Y	0	21	0	1
7TKD_EMD-25965_Z	0	42	0	2
7TKE_EMD-25966_A	101	204	26	20
7TKE_EMD-25966_AA	0	39	0	1
7TKE_EMD-25966_K	101	204	26	20
7TKE_EMD-25966_N	93	167	23	17
7TKE_EMD-25966_Q	29	166	6	6
7TKE_EMD-25966_R	45	32	10	2
7TKE_EMD-25966_S	6	17	2	2
7TKE_EMD-25966_T	0	162	0	10
7TKE_EMD-25966_U	0	147	0	2
7TKE_EMD-25966_V	0	109	0	7
7TKE_EMD-25966_W	0	42	0	4
7TKE_EMD-25966_X	0	30	0	3
7TKE_EMD-25966_Y	0	21	0	1
7TKE_EMD-25966_Z	0	39	0	1
7TKF_EMD-25967_A	96	207	25	21
7TKF_EMD-25967_AA	0	38	0	2
7TKF_EMD-25967_K	96	207	25	21
7TKF_EMD-25967_N	97	167	24	16
7TKF_EMD-25967_Q	29	170	5	7
7TKF_EMD-25967_R	43	32	8	2
7TKF_EMD-25967_S	5	17	2	2
7TKF_EMD-25967_T	0	156	0	9
7TKF_EMD-25967_U	0	146	0	2
7TKF_EMD-25967_V	0	105	0	7
7TKF_EMD-25967_W	0	38	0	3
7TKF_EMD-25967_X	0	26	0	3
7TKF_EMD-25967_Y	0	21	0	1
7TKF_EMD-25967_Z	0	38	0	2
7TKG_EMD-25968_A	101	204	23	20
7TKG_EMD-25968_AA	0	39	0	1
7TKG_EMD-25968_K	101	204	23	20
7TKG_EMD-25968_N	99	170	23	19
7TKG_EMD-25968_Q	31	170	6	7
7TKG_EMD-25968_R	46	36	9	3
7TKG_EMD-25968_S	7	17	2	2
7TKG_EMD-25968_T	0	167	0	10
7TKG_EMD-25968_U	0	146	0	2
7TKG_EMD-25968_V	0	106	0	7
7TKG_EMD-25968_W	0	43	0	4
7TKG_EMD-25968_X	0	28	0	3
7TKG_EMD-25968_Y	0	21	0	1
7TKG_EMD-25968_Z	0	39	0	1
7TKI_EMD-25970_A	92	192	22	19
7TKI_EMD-25970_AA	0	39	0	1
7TKI_EMD-25970_K	92	192	22	19
7TKI_EMD-25970_N	89	164	28	17
7TKI_EMD-25970_Q	26	167	5	7
7TKI_EMD-25970_R	46	35	9	3
7TKI_EMD-25970_S	0	17	0	2
7TKI_EMD-25970_T	0	159	0	8
7TKI_EMD-25970_U	0	146	0	2
7TKI_EMD-25970_V	0	105	0	7
7TKI_EMD-25970_W	0	40	0	3
7TKI_EMD-25970_X	0	27	0	3
7TKI_EMD-25970_Y	0	21	0	1
7TKI_EMD-25970_Z	0	39	0	1
7TKJ_EMD-25971_A	94	197	27	21
7TKJ_EMD-25971_AA	0	39	0	1
7TKJ_EMD-25971_K	94	197	27	21
7TKJ_EMD-25971_N	102	161	21	15
7TKJ_EMD-25971_Q	27	172	6	8
7TKJ_EMD-25971_R	45	31	9	2
7TKJ_EMD-25971_S	5	17	2	2
7TKJ_EMD-25971_T	0	156	0	10
7TKJ_EMD-25971_U	0	148	0	2
7TKJ_EMD-25971_V	0	107	0	7
7TKJ_EMD-25971_W	0	37	0	3
7TKJ_EMD-25971_X	0	28	0	3
7TKJ_EMD-25971_Y	0	21	0	1
7TKJ_EMD-25971_Z	0	39	0	1
7TKK_EMD-25972_A	103	194	27	21
7TKK_EMD-25972_AA	0	42	0	2
7TKK_EMD-25972_K	103	194	27	21
7TKK_EMD-25972_N	91	159	22	16
7TKK_EMD-25972_Q	25	167	6	7
7TKK_EMD-25972_R	47	29	9	2
7TKK_EMD-25972_S	4	16	3	2
7TKK_EMD-25972_T	0	156	0	8
7TKK_EMD-25972_U	0	147	0	2
7TKK_EMD-25972_V	0	100	0	6
7TKK_EMD-25972_W	0	35	0	3
7TKK_EMD-25972_X	0	27	0	3
7TKK_EMD-25972_Y	0	21	0	1
7TKK_EMD-25972_Z	0	42	0	2
7TKL_EMD-25973_A	98	200	22	23
7TKL_EMD-25973_AA	0	38	0	2
7TKL_EMD-25973_K	98	200	22	23
7TKL_EMD-25973_N	91	171	25	15
7TKL_EMD-25973_Q	34	173	5	8
7TKL_EMD-25973_R	46	36	9	3
7TKL_EMD-25973_S	5	17	3	2
7TKL_EMD-25973_T	1	155	1	9
7TKL_EMD-25973_U	0	148	0	2
7TKL_EMD-25973_V	1	105	1	7
7TKL_EMD-25973_W	0	40	0	3
7TKL_EMD-25973_X	0	29	0	3
7TKL_EMD-25973_Y	0	21	0	1
7TKL_EMD-25973_Z	0	38	0	2
7TKM_EMD-25974_A	103	207	21	23
7TKM_EMD-25974_AA	0	39	0	1
7TKM_EMD-25974_K	103	207	21	23
7TKM_EMD-25974_N	89	175	22	17
7TKM_EMD-25974_Q	37	172	5	8
7TKM_EMD-25974_R	55	36	7	3
7TKM_EMD-25974_S	6	18	2	2
7TKM_EMD-25974_T	1	165	1	11
7TKM_EMD-25974_U	0	148	0	2
7TKM_EMD-25974_V	1	101	1	6
7TKM_EMD-25974_W	0	39	0	3
7TKM_EMD-25974_X	0	29	0	3
7TKM_EMD-25974_Y	0	21	0	1
7TKM_EMD-25974_Z	0	39	0	1
7TKN_EMD-25975_A	88	182	24	21
7TKN_EMD-25975_AA	0	39	0	1
7TKN_EMD-25975_K	88	182	24	21
7TKN_EMD-25975_N	85	165	23	14
7TKN_EMD-25975_Q	29	164	6	6
7TKN_EMD-25975_R	47	29	9	2
7TKN_EMD-25975_S	5	17	3	2
7TKN_EMD-25975_T	0	155	0	9
7TKN_EMD-25975_U	0	148	0	2
7TKN_EMD-25975_V	0	103	0	7
7TKN_EMD-25975_W	2	39	2	4
7TKN_EMD-25975_X	0	28	0	3
7TKN_EMD-25975_Y	0	21	0	1
7TKN_EMD-25975_Z	0	39	0	1
7TKO_EMD-25976_A	95	202	23	20
7TKO_EMD-25976_AA	0	39	0	1
7TKO_EMD-25976_K	95	202	23	20
7TKO_EMD-25976_N	100	182	26	18
7TKO_EMD-25976_Q	32	176	8	8
7TKO_EMD-25976_R	47	32	8	2
7TKO_EMD-25976_S	4	18	4	2
7TKO_EMD-25976_T	0	158	0	9
7TKO_EMD-25976_U	0	146	0	2
7TKO_EMD-25976_V	0	108	0	8
7TKO_EMD-25976_W	0	39	0	3
7TKO_EMD-25976_X	0	28	0	3
7TKO_EMD-25976_Y	0	21	0	1
7TKO_EMD-25976_Z	0	39	0	1
7TKP_EMD-25977_A	103	205	22	23
7TKP_EMD-25977_AA	0	39	0	1
7TKP_EMD-25977_K	103	205	22	23
7TKP_EMD-25977_N	95	179	20	17
7TKP_EMD-25977_Q	37	179	7	8
7TKP_EMD-25977_R	47	36	9	3
7TKP_EMD-25977_S	7	18	2	2
7TKP_EMD-25977_T	1	160	1	10
7TKP_EMD-25977_U	0	149	0	2
7TKP_EMD-25977_V	1	109	1	8
7TKP_EMD-25977_W	0	37	0	3
7TKP_EMD-25977_X	0	29	0	3
7TKP_EMD-25977_Y	0	21	0	1
7TKP_EMD-25977_Z	0	39	0	1
7TKQ_EMD-25978_A	87	206	21	21
7TKQ_EMD-25978_AA	0	38	0	2
7TKQ_EMD-25978_K	87	206	21	21
7TKQ_EMD-25978_N	95	174	24	15
7TKQ_EMD-25978_Q	38	172	8	8
7TKQ_EMD-25978_R	44	36	8	3
7TKQ_EMD-25978_S	6	17	2	2
7TKQ_EMD-25978_T	2	157	2	10
7TKQ_EMD-25978_U	0	147	0	2
7TKQ_EMD-25978_V	0	105	0	7
7TKQ_EMD-25978_W	0	36	0	3
7TKQ_EMD-25978_X	0	28	0	3
7TKQ_EMD-25978_Y	0	21	0	1
7TKQ_EMD-25978_Z	0	38	0	2
7TKR_EMD-25979_A	78	188	23	20
7TKR_EMD-25979_AA	0	38	0	2
7TKR_EMD-25979_K	78	188	23	20
7TKR_EMD-25979_N	93	168	24	16
7TKR_EMD-25979_Q	31	168	6	7
7TKR_EMD-25979_R	47	30	11	2
7TKR_EMD-25979_S	6	17	2	2
7TKR_EMD-25979_T	0	157	0	8
7TKR_EMD-25979_U	0	146	0	2
7TKR_EMD-25979_V	0	99	0	6
7TKR_EMD-25979_W	3	36	3	3
7TKR_EMD-25979_X	1	28	1	3
7TKR_EMD-25979_Y	0	21	0	1
7TKR_EMD-25979_Z	0	38	0	2
7TKS_EMD-25980_A	79	190	24	19
7TKS_EMD-25980_AA	0	39	0	1
7TKS_EMD-25980_K	79	190	24	19
7TKS_EMD-25980_N	93	164	21	14
7TKS_EMD-25980_Q	25	170	8	6
7TKS_EMD-25980_R	44	32	9	2
7TKS_EMD-25980_S	6	18	2	2
7TKS_EMD-25980_T	2	160	2	10
7TKS_EMD-25980_U	0	149	0	2
7TKS_EMD-25980_V	0	99	0	6
7TKS_EMD-25980_W	0	38	0	4
7TKS_EMD-25980_X	0	29	0	3
7TKS_EMD-25980_Y	0	21	0	1
7TKS_EMD-25980_Z	0	39	0	1
7TNK_EMD-26012_A	68	293	28	22
7TSZ_EMD-26105_A	270	81	33	12
7TSZ_EMD-26105_B	138	0	30	0
7TSZ_EMD-26105_C	0	7	0	2
7TSZ_EMD-26105_D	0	162	0	11
7TSZ_EMD-26105_E	33	15	6	3
7TSZ_EMD-26105_F	8	0	1	0
7TNM_EMD-26014_A	67	308	25	22
7TUK_EMD-26117_A	0	136	0	3
7TUL_EMD-26118_A	0	122	0	5
7TT7_EMD-26113_A	225	60	33	8
7TT7_EMD-26113_B	0	4	0	1
7TT7_EMD-26113_C	0	4	0	1
7TT7_EMD-26113_D	0	66	0	8
7TT7_EMD-26113_E	33	15	6	3
7TW0_EMD-26146_A	86	443	23	35
7TW0_EMD-26146_C	258	109	41	14
7TW2_EMD-26148_A	86	434	21	34
7TW1_EMD-26147_A	85	445	23	37
7TW1_EMD-26147_C	263	109	41	14
7U0D_EMD-26256_A	36	24	9	6
7U0D_EMD-26256_B	36	24	9	6
7U0D_EMD-26256_C	111	21	21	5
7U0D_EMD-26256_D	66	3	21	1
7U0D_EMD-26256_E	69	4	21	1
7U14_EMD-26277_A	94	0	12	0
7TW5_EMD-26151_A	87	447	23	36
7TW5_EMD-26151_C	253	115	43	16
7TW5_EMD-26151_D	0	302	0	38
7U1E_EMD-26299_A	69	111	18	8
7U1E_EMD-26299_E	70	935	33	52
7U6D_EMD-26363_A	0	24	0	2
7U6D_EMD-26363_B	93	36	21	7
7TW6_EMD-26153_A	90	444	25	35
7TW6_EMD-26153_C	245	115	41	16
7TW6_EMD-26153_D	0	303	0	38
7U23_EMD-26306_A	227	66	56	11
7U23_EMD-26306_C	0	25	0	3
7U6Y_EMD-26308_A	75	102	20	8
7U6Y_EMD-26308_E	85	897	35	51
7U6F_EMD-24964_A	0	0	0	0
7U6F_EMD-24964_B	2	3	2	1
7U6F_EMD-24964_C	0	0	0	0
7U7M_EMD-26309_A	90	105	21	10
7U7M_EMD-26309_E	86	879	35	55
7UBB_EMD-26437_A	34	39	5	4
7UJJ_EMD-26563_A	67	107	15	11
7UJJ_EMD-26563_B	34	11	8	1
7UJJ_EMD-26563_C	32	11	7	1
7UAA_EMD-26312_A	90	110	21	11
7UAA_EMD-26312_E	78	872	35	55
7UQR_EMD-26320_A	79	103	22	8
7UQR_EMD-26320_E	78	899	34	57
7URR_EMD-26717_A	6	764	4	67
7UIF_EMD-26544_A	236	593	68	61
7UIF_EMD-26544_AA	91	59	12	7
7UIF_EMD-26544_B	293	337	70	40
7UIF_EMD-26544_BA	1	21	1	3
7UIF_EMD-26544_C	72	67	12	7
7UIF_EMD-26544_CA	74	51	11	6
7UIF_EMD-26544_D	7	102	3	9
7UIF_EMD-26544_DA	0	103	0	3
7UIF_EMD-26544_E	51	91	14	13
7UIF_EMD-26544_EA	0	84	0	3
7UIF_EMD-26544_F	14	32	5	4
7UIF_EMD-26544_FA	0	75	0	7
7UIF_EMD-26544_G	83	22	15	4
7UIF_EMD-26544_H	69	3	8	1
7UIF_EMD-26544_I	29	3	9	1
7UIF_EMD-26544_J	3	29	3	4
7UIF_EMD-26544_K	27	48	4	3
7UIF_EMD-26544_L	7	0	3	0
7UIF_EMD-26544_M	13	0	3	0
7UIF_EMD-26544_N	39	9	8	2
7UIF_EMD-26544_O	46	25	6	3
7UIF_EMD-26544_P	39	9	8	2
7UIF_EMD-26544_Q	46	25	6	3
7UIF_EMD-26544_R	0	131	0	8
7UIF_EMD-26544_S	17	85	4	7
7UIF_EMD-26544_T	6	117	2	6
7UIF_EMD-26544_U	0	106	0	6
7UIF_EMD-26544_V	0	71	0	4
7UIF_EMD-26544_W	1	119	1	5
7UIF_EMD-26544_X	0	91	0	4
7UIF_EMD-26544_Y	148	277	26	19
7UIF_EMD-26544_Z	90	253	14	18
7TDZ_EMD-25817_A	198	681	36	54
7TDZ_EMD-25817_AA	28	407	9	34
7TDZ_EMD-25817_C	21	453	5	34
7TDZ_EMD-25817_D	166	9	30	3
7TDZ_EMD-25817_E	160	6	25	2
7TDZ_EMD-25817_F	28	407	9	34
7TDZ_EMD-25817_H	2	548	2	38
7TDZ_EMD-25817_J	160	6	25	2
7TDZ_EMD-25817_L	27	1303	15	99
7TDZ_EMD-25817_N	0	544	0	40
7TDZ_EMD-25817_P	0	544	0	40
7TDZ_EMD-25817_Q	3	544	3	40
7TDZ_EMD-25817_V	180	0	31	0
7TDZ_EMD-25817_X	198	681	36	54
7TDZ_EMD-25817_Z	8	458	2	38
7UUS_EMD-26802_A	91	231	25	25
7UUS_EMD-26802_B	50	104	22	16
7UUS_EMD-26802_Q	0	140	0	9
7UY8_EMD-26867_A	14	67	6	6
7UY8_EMD-26867_B	88	94	25	11
7UY8_EMD-26867_C	41	159	11	16
7UY8_EMD-26867_D	12	149	7	12
7V0N_EMD-26945_A	116	13	40	4
7V0N_EMD-26945_M	117	7	38	2
7V0O_EMD-26946_A	116	13	40	4
7V0O_EMD-26946_M	123	7	36	2
7V0P_EMD-26947_A	116	13	40	4
7V0P_EMD-26947_M	117	7	38	2
7V3J_EMD-31681_A	0	0	0	0
7V3J_EMD-31681_B	0	0	0	0
7V3J_EMD-31681_E	0	0	0	0
7V3J_EMD-31681_F	0	0	0	0
7V6O_EMD-31744_A	247	238	61	21
7V6O_EMD-31744_D	92	12	20	2
7V6O_EMD-31744_E	88	4	19	1
7VAK_EMD-31845_A	134	207	35	19
7VAK_EMD-31845_D	98	170	31	19
7VAK_EMD-31845_G	12	156	2	3
7VAK_EMD-31845_H	16	48	4	5
7VAK_EMD-31845_I	0	35	0	2
7VAK_EMD-31845_J	15	79	4	6
7VGA_EMD-31966_A	0	22	0	1
7VGA_EMD-31966_B	0	33	0	4
7VGA_EMD-31966_C	45	12	15	2
7VH2_EMD-31984_A	100	659	42	67
7VI9_EMD-32004_A	77	74	22	9
7VII_EMD-32010_A	76	64	27	7
7VII_EMD-32010_H	32	8	11	2
7UTI_EMD-0729_A	70	161	18	18
7UTI_EMD-0729_Q	72	161	18	18
7UTI_EMD-0729_U	6	89	4	9
7UTI_EMD-0729_W	0	50	0	1
7UTI_EMD-0729_X	0	60	0	1
7VM2_EMD-32032_A	119	308	32	27
7VON_EMD-32051_A	453	218	100	24
7VSR_EMD-32114_A	41	142	9	17
7VSR_EMD-32114_M	45	133	12	10
7UTL_EMD-0728_A	71	156	19	18
7UTL_EMD-0728_S	0	255	0	1
7UTL_EMD-0728_W	0	63	0	1
7UTL_EMD-0728_Y	0	62	0	3
7UTL_EMD-0728_Z	0	63	0	1
7PKY_EMD-13482_A	0	0	0	0
7VWX_EMD-32164_A	82	266	22	21
7VWX_EMD-32164_C	80	266	18	21
7VWX_EMD-32164_CA	2	84	2	16
7WJI_EMD-32544_A	28	1053	15	86
7WJI_EMD-32544_B	9	940	2	80
7WJI_EMD-32544_C	20	804	10	63
7WJI_EMD-32544_D	6	61	4	5
7WJI_EMD-32544_E	4	71	2	8
7WLU_EMD-32593_A	88	995	16	62
7WSV_EMD-32768_A	11	185	3	10
7WUV_EMD-32843_A	0	0	0	0
7WB4_EMD-32394_A	22	1238	12	86
7WB4_EMD-32394_B	13	458	3	34
7WB4_EMD-32394_C	166	6	30	2
7WB4_EMD-32394_D	139	6	26	2
7WB4_EMD-32394_E	204	641	34	56
7WB4_EMD-32394_H	156	6	24	2
7WB4_EMD-32394_K	0	255	0	18
7WB4_EMD-32394_L	19	427	11	35
7WB4_EMD-32394_M	2	545	2	38
7WB4_EMD-32394_P	179	416	38	37
7WB4_EMD-32394_R	19	427	11	35
7WB4_EMD-32394_S	22	1238	12	86
7WB4_EMD-32394_Z	235	379	31	30
7WZ8_EMD-32906_A	42	80	11	5
7WZN_EMD-32907_A	32	475	13	38
7WZN_EMD-32907_B	14	461	9	35
7WZN_EMD-32907_C	16	13	4	3
7WZN_EMD-32907_D	31	25	10	4
7WZN_EMD-32907_E	21	0	5	0
7WZN_EMD-32907_F	5	108	4	7
7WZN_EMD-32907_G	31	19	7	4
7WZN_EMD-32907_H	4	102	2	7
7WZN_EMD-32907_I	2	109	2	8
7WZN_EMD-32907_J	0	30	0	2
7WZN_EMD-32907_K	2	118	2	8
7WZN_EMD-32907_L	4	102	2	7
7WZN_EMD-32907_M	2	104	2	6
7WZN_EMD-32907_N	6	108	6	8
7WZN_EMD-32907_O	10	104	8	6
7WZN_EMD-32907_P	31	19	7	4
7X3K_EMD-32991_A	4	123	3	13
7X3K_EMD-32991_B	180	166	26	18
7X59_EMD-33012_A	76	103	15	12
7WZR_EMD-32912_A	15	1304	11	120
7WZR_EMD-32912_B	10	299	10	25
7X6Q_EMD-33025_A	96	254	23	21
7X6Q_EMD-33025_B	85	250	23	18
7X6Q_EMD-33025_C	74	250	29	22
7X6Q_EMD-33025_D	89	239	25	21
7X6Q_EMD-33025_E	74	250	29	22
7X6Q_EMD-33025_F	94	255	24	21
7X6Q_EMD-33025_G	89	239	25	21
7X6Q_EMD-33025_H	84	245	25	20
7XLC_EMD-31673_A	229	96	67	18
7XW7_EMD-33493_A	111	6	22	2
7XW7_EMD-33493_B	87	242	26	13
7XXL_EMD-33506_A	129	12	19	4
7XXL_EMD-33506_B	54	30	15	7
7XXL_EMD-33506_C	105	14	21	3
7Y1A_EMD-33558_A	0	17	0	2
7Y1A_EMD-33558_B	2	100	2	9
7Y1Q_EMD-33570_A	0	305	0	19
7Y1Q_EMD-33570_B	0	25	0	1
7XY3_EMD-33509_A	295	194	79	16
7XY3_EMD-33509_D	56	3	12	1
7Y59_EMD-33613_A	109	311	26	32
7Y59_EMD-33613_E	110	310	29	32
7Y5D_EMD-33617_A	80	203	20	19
7Y5D_EMD-33617_B	95	210	25	22
7Y5D_EMD-33617_C	80	204	19	22
7Y5D_EMD-33617_D	86	183	20	20
7Y5D_EMD-33617_M	80	203	20	19
7Y5D_EMD-33617_N	95	210	25	22
7Y5D_EMD-33617_P	86	183	20	20
7Y5D_EMD-33617_S	26	173	8	7
7Y5D_EMD-33617_T	49	20	10	2
7Y5C_EMD-33616_A	99	213	27	21
7Y5C_EMD-33616_D	85	173	20	19
7Y5C_EMD-33616_G	30	172	7	7
7Y5C_EMD-33616_H	49	19	10	2
7Y5C_EMD-33616_I	0	154	0	7
7Y5C_EMD-33616_J	0	123	0	4
7Y5C_EMD-33616_K	19	319	6	19
7Y5C_EMD-33616_L	0	69	0	3
7YAR_EMD-33718_A	0	0	0	0
7YAR_EMD-33718_B	0	0	0	0
7YAR_EMD-33718_E	0	0	0	0
7YAR_EMD-33718_G	0	0	0	0
7Y5V_EMD-33626_A	8	60	3	6
7Y5V_EMD-33626_B	180	0	32	0
7Y5V_EMD-33626_C	166	30	32	4
7Y5V_EMD-33626_D	0	54	0	3
7Y5V_EMD-33626_E	0	51	0	4
7WOW_EMD-32661_A	246	199	69	17
7WOW_EMD-32661_D	41	0	15	0
7WOW_EMD-32661_E	79	6	21	2
7YFM_EMD-33793_A	94	241	36	22
7YFM_EMD-33793_B	85	219	24	25
7YFO_EMD-33795_A	138	223	40	21
7YFO_EMD-33795_B	116	223	33	26
7YJJ_EMD-33872_A	70	160	32	18
7YKK_EMD-32397_A	61	289	18	31
7YKL_EMD-32399_A	54	278	17	28
7YKT_EMD-32400_A	73	276	22	27
7YLM_EMD-33914_A	24	250	9	13
7YLM_EMD-33914_B	11	227	8	13
7YLM_EMD-33914_C	9	53	5	8
7YQH_EMD-34025_A	89	627	25	29
7YQH_EMD-34025_B	78	664	22	25
7YQH_EMD-34025_C	12	132	5	8
7YQH_EMD-34025_D	5	193	3	19
7YQH_EMD-34025_E	5	293	5	23
7YQH_EMD-34025_F	26	117	15	11
7YQH_EMD-34025_G	23	149	6	13
7YQH_EMD-34025_H	8	49	3	6
7YL9_EMD-33215_A	291	22	51	6
7YLU_EMD-33917_A	81	248	24	18
7YLU_EMD-33917_B	94	260	24	20
7YLU_EMD-33917_C	84	253	22	19
7YLU_EMD-33917_D	84	253	22	19
7YLU_EMD-33917_E	75	273	21	20
7YLU_EMD-33917_F	72	252	22	19
7YLU_EMD-33917_G	60	262	20	23
7YLU_EMD-33917_H	72	252	22	19
7YLU_EMD-33917_Q	89	256	22	21
7YU7_EMD-34101_A	40	101	6	8
7YU7_EMD-34101_B	153	28	28	2
7YU7_EMD-34101_C	153	28	28	2
7YU7_EMD-34101_D	0	35	0	4
7YU7_EMD-34101_E	103	9	23	3
7YSQ_EMD-34080_A	65	192	14	19
7YSQ_EMD-34080_B	76	204	18	19
7YU8_EMD-34102_A	40	105	6	10
7YU8_EMD-34102_B	153	28	28	2
7YU8_EMD-34102_C	153	28	28	2
7YU8_EMD-34102_D	0	35	0	4
7YU8_EMD-34102_E	103	9	23	3
7YSJ_EMD-34076_A	136	243	31	21
7YUU_EMD-34111_A	70	206	19	23
7YZY_EMD-14399_A	145	71	24	7
7YZY_EMD-14399_B	8	158	2	10
7YZY_EMD-14399_C	0	173	0	8
7Z4A_EMD-14489_A	26	78	6	8
7Z4A_EMD-14489_C	71	49	20	5
7Z4A_EMD-14489_D	52	50	20	6
7Z4A_EMD-14489_G	57	41	18	4
7Z4A_EMD-14489_I	76	61	22	7
7Z4Y_EMD-14510_A	12	49	3	3
7Z4Y_EMD-14510_B	115	404	31	42
7YV9_EMD-34121_A	106	663	27	31
7YV9_EMD-34121_B	6	90	4	8
7Z8L_EMD-14556_A	312	1676	73	128
7Z8L_EMD-14556_B	47	112	8	10
7ZKB_EMD-14761_A	56	685	26	38
7ZNN_EMD-14812_A	332	43	77	8
7ZNN_EMD-14812_B	17	270	4	29
7ZNN_EMD-14812_C	71	180	27	18
7RMK_EMD-24575_A	112	226	25	25
7ZTD_EMD-14958_A	73	148	20	18
8A41_EMD-15134_A	173	125	42	15
7ZSK_EMD-14945_A	361	481	76	51
8A5Y_EMD-15199_A	70	34	15	4
8A5Y_EMD-15199_B	2	372	2	29
8A5Y_EMD-15199_D	0	396	0	29
8A5Y_EMD-15199_G	0	21	0	2
8A5Y_EMD-15199_H	0	380	0	30
8A5Y_EMD-15199_I	9	43	5	6
8A5Y_EMD-15199_J	2	372	2	29
8A5Y_EMD-15199_K	0	381	0	32
8A5Y_EMD-15199_L	0	396	0	29
8A5Y_EMD-15199_N	4	45	2	4
8A5Y_EMD-15199_O	12	436	6	34
8A5Y_EMD-15199_P	0	394	0	30
8A5Y_EMD-15199_Q	153	243	32	15
7TNS_EMD-26019_A	0	0	0	0
7TNS_EMD-26019_AC	0	0	0	0
7TNS_EMD-26019_UC	0	0	0	0
7TNS_EMD-26019_Y	0	0	0	0
7TNS_EMD-26019_Z	0	0	0	0
8A6J_EMD-15209_A	170	128	37	16
8A8N_EMD-15234_A	35	102	9	11
8A7E_EMD-15221_A	1	123	1	11
8A7E_EMD-15221_B	445	143	114	26
8AFX_EMD-15411_A	169	0	31	0
8AFM_EMD-15402_A	0	70	0	3
8AFM_EMD-15402_C	46	3	10	1
8A61_EMD-15201_A	62	35	15	4
8A61_EMD-15201_B	2	370	2	29
8A61_EMD-15201_D	0	393	0	29
