i	j	id_i	id_j	identity	coverage_shorter	aligned_res	len_shorter	len_i	len_j
3483	3493	8V0I_EMD-42856_E	8V0Y_EMD-42874_E	1.000000	1.000000	285	285	285	285
3483	4462	8V0I_EMD-42856_E	9MO4_EMD-48447_I	0.921429	0.982456	280	285	285	291
3483	4467	8V0I_EMD-42856_E	9MO5_EMD-48448_I	0.921429	0.982456	280	285	285	291
3483	4472	8V0I_EMD-42856_E	9MO6_EMD-48449_I	0.921429	0.982456	280	285	285	291
3483	4478	8V0I_EMD-42856_E	9MO7_EMD-48450_I	0.921429	0.982456	280	285	285	291
3483	4482	8V0I_EMD-42856_E	9MO8_EMD-48451_J	0.921429	0.982456	280	285	285	291
3483	4487	8V0I_EMD-42856_E	9MO9_EMD-48452_I	0.915789	1.000000	285	285	285	288
3483	4492	8V0I_EMD-42856_E	9MOA_EMD-48453_I	0.915789	1.000000	285	285	285	288
3483	4497	8V0I_EMD-42856_E	9MOB_EMD-48454_J	0.915789	1.000000	285	285	285	288
3483	4502	8V0I_EMD-42856_E	9MOC_EMD-48455_J	0.915789	1.000000	285	285	285	288
3483	4507	8V0I_EMD-42856_E	9MOD_EMD-48456_J	0.915789	1.000000	285	285	285	288
3483	4513	8V0I_EMD-42856_E	9MOI_EMD-48467_I	0.921429	0.982456	280	285	285	291
3483	4517	8V0I_EMD-42856_E	9MOK_EMD-48468_J	0.921429	0.982456	280	285	285	291
3483	4522	8V0I_EMD-42856_E	9MOL_EMD-48469_J	0.921429	0.982456	280	285	285	291
3483	4527	8V0I_EMD-42856_E	9MOM_EMD-48470_J	0.921429	0.982456	280	285	285	291
3483	4532	8V0I_EMD-42856_E	9MON_EMD-48471_J	0.921429	0.982456	280	285	285	291
3483	4537	8V0I_EMD-42856_E	9MOO_EMD-48476_I	0.915789	1.000000	285	285	285	288
3483	4544	8V0I_EMD-42856_E	9MOP_EMD-48477_I	0.915789	1.000000	285	285	285	288
3483	4547	8V0I_EMD-42856_E	9MOU_EMD-48482_J	0.915789	1.000000	285	285	285	288
3483	4552	8V0I_EMD-42856_E	9MOW_EMD-48483_J	0.915789	1.000000	285	285	285	288
3483	4557	8V0I_EMD-42856_E	9MOX_EMD-48484_I	0.915789	1.000000	285	285	285	288
3484	3490	8V0I_EMD-42856_D	8V0K_EMD-42858_D	1.000000	1.000000	211	211	211	211
3484	3494	8V0I_EMD-42856_D	8V0Y_EMD-42874_D	1.000000	1.000000	211	211	211	211
3484	4463	8V0I_EMD-42856_D	9MO4_EMD-48447_H	0.924171	1.000000	211	211	211	211
3484	4468	8V0I_EMD-42856_D	9MO5_EMD-48448_H	0.924171	1.000000	211	211	211	211
3484	4473	8V0I_EMD-42856_D	9MO6_EMD-48449_H	0.924171	1.000000	211	211	211	211
3484	4480	8V0I_EMD-42856_D	9MO7_EMD-48450_H	0.924171	1.000000	211	211	211	211
3484	4483	8V0I_EMD-42856_D	9MO8_EMD-48451_I	0.924171	1.000000	211	211	211	211
3484	4488	8V0I_EMD-42856_D	9MO9_EMD-48452_H	0.924171	1.000000	211	211	211	211
3484	4493	8V0I_EMD-42856_D	9MOA_EMD-48453_H	0.924171	1.000000	211	211	211	211
3484	4498	8V0I_EMD-42856_D	9MOB_EMD-48454_I	0.924171	1.000000	211	211	211	211
3484	4503	8V0I_EMD-42856_D	9MOC_EMD-48455_I	0.924171	1.000000	211	211	211	211
3484	4508	8V0I_EMD-42856_D	9MOD_EMD-48456_I	0.924171	1.000000	211	211	211	211
3484	4514	8V0I_EMD-42856_D	9MOI_EMD-48467_H	0.924171	1.000000	211	211	211	211
3484	4518	8V0I_EMD-42856_D	9MOK_EMD-48468_I	0.924171	1.000000	211	211	211	211
3484	4523	8V0I_EMD-42856_D	9MOL_EMD-48469_I	0.924171	1.000000	211	211	211	211
3484	4528	8V0I_EMD-42856_D	9MOM_EMD-48470_I	0.924171	1.000000	211	211	211	211
3484	4533	8V0I_EMD-42856_D	9MON_EMD-48471_I	0.924171	1.000000	211	211	211	211
3484	4538	8V0I_EMD-42856_D	9MOO_EMD-48476_H	0.924171	1.000000	211	211	211	211
3484	4543	8V0I_EMD-42856_D	9MOP_EMD-48477_H	0.924171	1.000000	211	211	211	211
3484	4548	8V0I_EMD-42856_D	9MOU_EMD-48482_I	0.924171	1.000000	211	211	211	211
3484	4553	8V0I_EMD-42856_D	9MOW_EMD-48483_I	0.924171	1.000000	211	211	211	211
3484	4558	8V0I_EMD-42856_D	9MOX_EMD-48484_H	0.924171	1.000000	211	211	211	211
3485	3487	8V0I_EMD-42856_C	8V0K_EMD-42858_C	1.000000	1.000000	161	161	161	161
3485	3495	8V0I_EMD-42856_C	8V0Y_EMD-42874_C	1.000000	1.000000	161	161	161	161
3485	4464	8V0I_EMD-42856_C	9MO4_EMD-48447_G	0.987578	1.000000	161	161	161	161
3485	4469	8V0I_EMD-42856_C	9MO5_EMD-48448_G	0.987578	1.000000	161	161	161	161
3485	4474	8V0I_EMD-42856_C	9MO6_EMD-48449_G	0.987578	1.000000	161	161	161	161
3485	4477	8V0I_EMD-42856_C	9MO7_EMD-48450_G	0.987578	1.000000	161	161	161	161
3485	4484	8V0I_EMD-42856_C	9MO8_EMD-48451_H	0.987578	1.000000	161	161	161	161
3431	3687	8UPL_EMD-42451_D	8YJT_EMD-39349_D	1.000000	1.000000	137	137	137	137
3432	3520	8UPL_EMD-42451_C	8VIB_EMD-43256_C	1.000000	1.000000	334	334	334	334
3432	3524	8UPL_EMD-42451_C	8VID_EMD-43258_C	1.000000	1.000000	334	334	334	334
3432	3529	8UPL_EMD-42451_C	8VKQ_EMD-43327_C	1.000000	1.000000	334	334	334	334
3432	3533	8UPL_EMD-42451_C	8VKR_EMD-43328_C	1.000000	1.000000	334	334	334	334
3432	3595	8UPL_EMD-42451_C	8WIW_EMD-37570_C	1.000000	1.000000	334	334	334	334
3432	3619	8UPL_EMD-42451_C	8WO5_EMD-37679_AK	1.000000	1.000000	334	334	334	334
3432	3688	8UPL_EMD-42451_C	8YJT_EMD-39349_C	1.000000	1.000000	334	334	334	334
3433	3521	8UPL_EMD-42451_B	8VIB_EMD-43256_B	1.000000	1.000000	328	328	328	331
3433	3525	8UPL_EMD-42451_B	8VID_EMD-43258_B	1.000000	1.000000	328	328	328	331
3433	3530	8UPL_EMD-42451_B	8VKQ_EMD-43327_B	1.000000	1.000000	328	328	328	331
3433	3534	8UPL_EMD-42451_B	8VKR_EMD-43328_B	1.000000	1.000000	328	328	328	331
3433	3594	8UPL_EMD-42451_B	8WIW_EMD-37570_D	1.000000	1.000000	328	328	328	331
3433	3620	8UPL_EMD-42451_B	8WO5_EMD-37679_BJ	1.000000	1.000000	328	328	328	331
3433	3690	8UPL_EMD-42451_B	8YJT_EMD-39349_A	1.000000	1.000000	328	328	328	331
3434	3522	8UPL_EMD-42451_A	8VIB_EMD-43256_A	1.000000	1.000000	560	560	560	560
3434	3526	8UPL_EMD-42451_A	8VID_EMD-43258_A	1.000000	1.000000	560	560	560	560
3434	3531	8UPL_EMD-42451_A	8VKQ_EMD-43327_A	1.000000	1.000000	560	560	560	560
3434	3535	8UPL_EMD-42451_A	8VKR_EMD-43328_A	1.000000	1.000000	560	560	560	560
3434	3596	8UPL_EMD-42451_A	8WIW_EMD-37570_B	1.000000	1.000000	560	560	560	560
3434	3614	8UPL_EMD-42451_A	8WO5_EMD-37679_AB	1.000000	1.000000	560	560	560	560
3434	3689	8UPL_EMD-42451_A	8YJT_EMD-39349_B	1.000000	1.000000	560	560	560	560
3435	3436	8UQI_EMD-42469_A	8UQK_EMD-42472_A	1.000000	1.000000	747	747	747	747
3437	3442	8UWW_EMD-42681_F	8UWX_EMD-42682_F	1.000000	1.000000	284	284	284	284
3437	3447	8UWW_EMD-42681_F	8UWY_EMD-42683_F	1.000000	1.000000	284	284	284	284
3437	3452	8UWW_EMD-42681_F	8UYD_EMD-42800_F	1.000000	1.000000	284	284	284	284
3437	3457	8UWW_EMD-42681_F	8UZ5_EMD-42833_F	1.000000	1.000000	284	284	284	284
3437	3462	8UWW_EMD-42681_F	8UZ6_EMD-42835_F	1.000000	1.000000	284	284	284	284
3437	3467	8UWW_EMD-42681_F	8UZX_EMD-42846_F	1.000000	1.000000	284	284	284	284
3437	3472	8UWW_EMD-42681_F	8UZY_EMD-42847_F	1.000000	1.000000	284	284	284	284
3437	3477	8UWW_EMD-42681_F	8V01_EMD-42849_F	1.000000	1.000000	284	284	284	284
3437	3482	8UWW_EMD-42681_F	8V0I_EMD-42856_F	1.000000	1.000000	284	284	284	284
3437	3489	8UWW_EMD-42681_F	8V0K_EMD-42858_F	1.000000	1.000000	284	284	284	284
3437	3492	8UWW_EMD-42681_F	8V0Y_EMD-42874_F	1.000000	1.000000	284	284	284	284
3437	4461	8UWW_EMD-42681_F	9MO4_EMD-48447_K	0.989437	1.000000	284	284	284	284
3437	4466	8UWW_EMD-42681_F	9MO5_EMD-48448_K	0.989437	1.000000	284	284	284	284
3437	4471	8UWW_EMD-42681_F	9MO6_EMD-48449_K	0.989437	1.000000	284	284	284	284
3437	4479	8UWW_EMD-42681_F	9MO7_EMD-48450_K	0.989437	1.000000	284	284	284	284
3437	4481	8UWW_EMD-42681_F	9MO8_EMD-48451_L	0.989437	1.000000	284	284	284	284
3437	4486	8UWW_EMD-42681_F	9MO9_EMD-48452_K	0.989437	1.000000	284	284	284	284
3437	4491	8UWW_EMD-42681_F	9MOA_EMD-48453_K	0.989437	1.000000	284	284	284	284
3437	4496	8UWW_EMD-42681_F	9MOB_EMD-48454_L	0.989437	1.000000	284	284	284	284
3437	4501	8UWW_EMD-42681_F	9MOC_EMD-48455_L	0.989437	1.000000	284	284	284	284
3437	4506	8UWW_EMD-42681_F	9MOD_EMD-48456_L	0.989437	1.000000	284	284	284	284
3437	4512	8UWW_EMD-42681_F	9MOI_EMD-48467_K	0.989437	1.000000	284	284	284	284
3437	4516	8UWW_EMD-42681_F	9MOK_EMD-48468_L	0.989437	1.000000	284	284	284	284
3437	4521	8UWW_EMD-42681_F	9MOL_EMD-48469_L	0.989437	1.000000	284	284	284	284
3437	4526	8UWW_EMD-42681_F	9MOM_EMD-48470_L	0.989437	1.000000	284	284	284	284
3437	4531	8UWW_EMD-42681_F	9MON_EMD-48471_L	0.989437	1.000000	284	284	284	284
3437	4536	8UWW_EMD-42681_F	9MOO_EMD-48476_K	0.989437	1.000000	284	284	284	284
3437	4545	8UWW_EMD-42681_F	9MOP_EMD-48477_K	0.989437	1.000000	284	284	284	284
3437	4546	8UWW_EMD-42681_F	9MOU_EMD-48482_L	0.989437	1.000000	284	284	284	284
3437	4551	8UWW_EMD-42681_F	9MOW_EMD-48483_L	0.989437	1.000000	284	284	284	284
3437	4556	8UWW_EMD-42681_F	9MOX_EMD-48484_K	0.989437	1.000000	284	284	284	284
3438	3443	8UWW_EMD-42681_E	8UWX_EMD-42682_E	1.000000	1.000000	285	285	285	285
3438	3448	8UWW_EMD-42681_E	8UWY_EMD-42683_E	1.000000	1.000000	285	285	285	285
3438	3453	8UWW_EMD-42681_E	8UYD_EMD-42800_E	1.000000	1.000000	285	285	285	285
3438	3458	8UWW_EMD-42681_E	8UZ5_EMD-42833_E	1.000000	1.000000	285	285	285	285
3438	3463	8UWW_EMD-42681_E	8UZ6_EMD-42835_E	1.000000	1.000000	285	285	285	285
3438	3468	8UWW_EMD-42681_E	8UZX_EMD-42846_E	1.000000	1.000000	285	285	285	285
3438	3473	8UWW_EMD-42681_E	8UZY_EMD-42847_E	1.000000	1.000000	285	285	285	285
3438	3478	8UWW_EMD-42681_E	8V01_EMD-42849_E	1.000000	1.000000	285	285	285	285
3438	3483	8UWW_EMD-42681_E	8V0I_EMD-42856_E	1.000000	1.000000	285	285	285	285
3438	3488	8UWW_EMD-42681_E	8V0K_EMD-42858_E	1.000000	1.000000	285	285	285	285
3438	3493	8UWW_EMD-42681_E	8V0Y_EMD-42874_E	1.000000	1.000000	285	285	285	285
3438	4462	8UWW_EMD-42681_E	9MO4_EMD-48447_I	0.921429	0.982456	280	285	285	291
3438	4467	8UWW_EMD-42681_E	9MO5_EMD-48448_I	0.921429	0.982456	280	285	285	291
3438	4472	8UWW_EMD-42681_E	9MO6_EMD-48449_I	0.921429	0.982456	280	285	285	291
3438	4478	8UWW_EMD-42681_E	9MO7_EMD-48450_I	0.921429	0.982456	280	285	285	291
3438	4482	8UWW_EMD-42681_E	9MO8_EMD-48451_J	0.921429	0.982456	280	285	285	291
3438	4487	8UWW_EMD-42681_E	9MO9_EMD-48452_I	0.915789	1.000000	285	285	285	288
3438	4492	8UWW_EMD-42681_E	9MOA_EMD-48453_I	0.915789	1.000000	285	285	285	288
3438	4497	8UWW_EMD-42681_E	9MOB_EMD-48454_J	0.915789	1.000000	285	285	285	288
3438	4502	8UWW_EMD-42681_E	9MOC_EMD-48455_J	0.915789	1.000000	285	285	285	288
3438	4507	8UWW_EMD-42681_E	9MOD_EMD-48456_J	0.915789	1.000000	285	285	285	288
3438	4513	8UWW_EMD-42681_E	9MOI_EMD-48467_I	0.921429	0.982456	280	285	285	291
3438	4517	8UWW_EMD-42681_E	9MOK_EMD-48468_J	0.921429	0.982456	280	285	285	291
3438	4522	8UWW_EMD-42681_E	9MOL_EMD-48469_J	0.921429	0.982456	280	285	285	291
3438	4527	8UWW_EMD-42681_E	9MOM_EMD-48470_J	0.921429	0.982456	280	285	285	291
3438	4532	8UWW_EMD-42681_E	9MON_EMD-48471_J	0.921429	0.982456	280	285	285	291
3438	4537	8UWW_EMD-42681_E	9MOO_EMD-48476_I	0.915789	1.000000	285	285	285	288
3438	4544	8UWW_EMD-42681_E	9MOP_EMD-48477_I	0.915789	1.000000	285	285	285	288
3438	4547	8UWW_EMD-42681_E	9MOU_EMD-48482_J	0.915789	1.000000	285	285	285	288
3438	4552	8UWW_EMD-42681_E	9MOW_EMD-48483_J	0.915789	1.000000	285	285	285	288
3438	4557	8UWW_EMD-42681_E	9MOX_EMD-48484_I	0.915789	1.000000	285	285	285	288
3439	3444	8UWW_EMD-42681_D	8UWX_EMD-42682_D	1.000000	1.000000	211	211	211	211
3439	3449	8UWW_EMD-42681_D	8UWY_EMD-42683_D	1.000000	1.000000	211	211	211	211
3439	3454	8UWW_EMD-42681_D	8UYD_EMD-42800_D	1.000000	1.000000	211	211	211	211
3439	3459	8UWW_EMD-42681_D	8UZ5_EMD-42833_D	1.000000	1.000000	211	211	211	211
3439	3464	8UWW_EMD-42681_D	8UZ6_EMD-42835_D	1.000000	1.000000	211	211	211	211
3439	3469	8UWW_EMD-42681_D	8UZX_EMD-42846_D	1.000000	1.000000	211	211	211	211
3439	3474	8UWW_EMD-42681_D	8UZY_EMD-42847_D	1.000000	1.000000	211	211	211	211
3439	3479	8UWW_EMD-42681_D	8V01_EMD-42849_D	1.000000	1.000000	211	211	211	211
3439	3484	8UWW_EMD-42681_D	8V0I_EMD-42856_D	1.000000	1.000000	211	211	211	211
3439	3490	8UWW_EMD-42681_D	8V0K_EMD-42858_D	1.000000	1.000000	211	211	211	211
3439	3494	8UWW_EMD-42681_D	8V0Y_EMD-42874_D	1.000000	1.000000	211	211	211	211
3439	4463	8UWW_EMD-42681_D	9MO4_EMD-48447_H	0.924171	1.000000	211	211	211	211
3439	4468	8UWW_EMD-42681_D	9MO5_EMD-48448_H	0.924171	1.000000	211	211	211	211
3439	4473	8UWW_EMD-42681_D	9MO6_EMD-48449_H	0.924171	1.000000	211	211	211	211
3439	4480	8UWW_EMD-42681_D	9MO7_EMD-48450_H	0.924171	1.000000	211	211	211	211
3439	4483	8UWW_EMD-42681_D	9MO8_EMD-48451_I	0.924171	1.000000	211	211	211	211
3439	4488	8UWW_EMD-42681_D	9MO9_EMD-48452_H	0.924171	1.000000	211	211	211	211
3439	4493	8UWW_EMD-42681_D	9MOA_EMD-48453_H	0.924171	1.000000	211	211	211	211
3439	4498	8UWW_EMD-42681_D	9MOB_EMD-48454_I	0.924171	1.000000	211	211	211	211
3439	4503	8UWW_EMD-42681_D	9MOC_EMD-48455_I	0.924171	1.000000	211	211	211	211
3439	4508	8UWW_EMD-42681_D	9MOD_EMD-48456_I	0.924171	1.000000	211	211	211	211
3439	4514	8UWW_EMD-42681_D	9MOI_EMD-48467_H	0.924171	1.000000	211	211	211	211
3439	4518	8UWW_EMD-42681_D	9MOK_EMD-48468_I	0.924171	1.000000	211	211	211	211
3439	4523	8UWW_EMD-42681_D	9MOL_EMD-48469_I	0.924171	1.000000	211	211	211	211
3439	4528	8UWW_EMD-42681_D	9MOM_EMD-48470_I	0.924171	1.000000	211	211	211	211
3439	4533	8UWW_EMD-42681_D	9MON_EMD-48471_I	0.924171	1.000000	211	211	211	211
3439	4538	8UWW_EMD-42681_D	9MOO_EMD-48476_H	0.924171	1.000000	211	211	211	211
3439	4543	8UWW_EMD-42681_D	9MOP_EMD-48477_H	0.924171	1.000000	211	211	211	211
3439	4548	8UWW_EMD-42681_D	9MOU_EMD-48482_I	0.924171	1.000000	211	211	211	211
3439	4553	8UWW_EMD-42681_D	9MOW_EMD-48483_I	0.924171	1.000000	211	211	211	211
3439	4558	8UWW_EMD-42681_D	9MOX_EMD-48484_H	0.924171	1.000000	211	211	211	211
3440	3445	8UWW_EMD-42681_C	8UWX_EMD-42682_C	1.000000	1.000000	161	161	161	161
3440	3450	8UWW_EMD-42681_C	8UWY_EMD-42683_C	1.000000	1.000000	161	161	161	161
3440	3455	8UWW_EMD-42681_C	8UYD_EMD-42800_C	1.000000	1.000000	161	161	161	161
3440	3460	8UWW_EMD-42681_C	8UZ5_EMD-42833_C	1.000000	1.000000	161	161	161	161
3440	3465	8UWW_EMD-42681_C	8UZ6_EMD-42835_C	1.000000	1.000000	161	161	161	161
3440	3470	8UWW_EMD-42681_C	8UZX_EMD-42846_C	1.000000	1.000000	161	161	161	161
3440	3475	8UWW_EMD-42681_C	8UZY_EMD-42847_C	1.000000	1.000000	161	161	161	161
3440	3480	8UWW_EMD-42681_C	8V01_EMD-42849_C	1.000000	1.000000	161	161	161	161
3440	3485	8UWW_EMD-42681_C	8V0I_EMD-42856_C	1.000000	1.000000	161	161	161	161
3440	3487	8UWW_EMD-42681_C	8V0K_EMD-42858_C	1.000000	1.000000	161	161	161	161
3440	3495	8UWW_EMD-42681_C	8V0Y_EMD-42874_C	1.000000	1.000000	161	161	161	161
3440	4464	8UWW_EMD-42681_C	9MO4_EMD-48447_G	0.987578	1.000000	161	161	161	161
3440	4469	8UWW_EMD-42681_C	9MO5_EMD-48448_G	0.987578	1.000000	161	161	161	161
3440	4474	8UWW_EMD-42681_C	9MO6_EMD-48449_G	0.987578	1.000000	161	161	161	161
3440	4477	8UWW_EMD-42681_C	9MO7_EMD-48450_G	0.987578	1.000000	161	161	161	161
3440	4484	8UWW_EMD-42681_C	9MO8_EMD-48451_H	0.987578	1.000000	161	161	161	161
3440	4489	8UWW_EMD-42681_C	9MO9_EMD-48452_G	0.987578	1.000000	161	161	161	161
3440	4494	8UWW_EMD-42681_C	9MOA_EMD-48453_G	0.987578	1.000000	161	161	161	161
3440	4499	8UWW_EMD-42681_C	9MOB_EMD-48454_H	0.987578	1.000000	161	161	161	161
3440	4504	8UWW_EMD-42681_C	9MOC_EMD-48455_H	0.987578	1.000000	161	161	161	161
3440	4509	8UWW_EMD-42681_C	9MOD_EMD-48456_H	0.987578	1.000000	161	161	161	161
3440	4511	8UWW_EMD-42681_C	9MOI_EMD-48467_G	0.987578	1.000000	161	161	161	161
3440	4519	8UWW_EMD-42681_C	9MOK_EMD-48468_H	0.987578	1.000000	161	161	161	161
3440	4524	8UWW_EMD-42681_C	9MOL_EMD-48469_H	0.987578	1.000000	161	161	161	161
3440	4529	8UWW_EMD-42681_C	9MOM_EMD-48470_H	0.987578	1.000000	161	161	161	161
3440	4534	8UWW_EMD-42681_C	9MON_EMD-48471_H	0.987578	1.000000	161	161	161	161
3440	4539	8UWW_EMD-42681_C	9MOO_EMD-48476_G	0.987578	1.000000	161	161	161	161
3440	4542	8UWW_EMD-42681_C	9MOP_EMD-48477_G	0.987578	1.000000	161	161	161	161
3440	4549	8UWW_EMD-42681_C	9MOU_EMD-48482_H	0.987578	1.000000	161	161	161	161
3440	4554	8UWW_EMD-42681_C	9MOW_EMD-48483_H	0.987578	1.000000	161	161	161	161
3440	4559	8UWW_EMD-42681_C	9MOX_EMD-48484_G	0.987578	1.000000	161	161	161	161
3441	3446	8UWW_EMD-42681_A	8UWX_EMD-42682_A	1.000000	1.000000	377	377	377	377
3441	3451	8UWW_EMD-42681_A	8UWY_EMD-42683_A	1.000000	1.000000	377	377	377	377
3441	3456	8UWW_EMD-42681_A	8UYD_EMD-42800_A	1.000000	1.000000	377	377	377	377
3441	3461	8UWW_EMD-42681_A	8UZ5_EMD-42833_A	1.000000	1.000000	377	377	377	377
3441	3466	8UWW_EMD-42681_A	8UZ6_EMD-42835_A	1.000000	1.000000	377	377	377	377
3441	3471	8UWW_EMD-42681_A	8UZX_EMD-42846_A	1.000000	1.000000	377	377	377	377
3441	3476	8UWW_EMD-42681_A	8UZY_EMD-42847_A	1.000000	1.000000	377	377	377	377
3441	3481	8UWW_EMD-42681_A	8V01_EMD-42849_A	1.000000	1.000000	377	377	377	377
3441	3486	8UWW_EMD-42681_A	8V0I_EMD-42856_A	1.000000	1.000000	377	377	377	377
3441	3491	8UWW_EMD-42681_A	8V0K_EMD-42858_A	1.000000	1.000000	377	377	377	377
3441	3496	8UWW_EMD-42681_A	8V0Y_EMD-42874_A	1.000000	1.000000	377	377	377	377
3441	3542	8UWW_EMD-42681_A	8VRD_EMD-43481_E	0.941333	1.000000	375	375	377	375
3441	3549	8UWW_EMD-42681_A	8VRJ_EMD-43482_H	0.941333	1.000000	375	375	377	375
3441	3717	8UWW_EMD-42681_A	8ZIP_EMD-60125_A	1.000000	1.000000	370	370	377	370
3441	3783	8UWW_EMD-42681_A	9C62_EMD-45240_I	0.941333	1.000000	375	375	377	375
3441	3850	8UWW_EMD-42681_A	9D2F_EMD-46494_F	0.984085	1.000000	377	377	377	377
3441	3878	8UWW_EMD-42681_A	9DGT_EMD-46847_H	0.941333	1.000000	375	375	377	375
3441	3893	8UWW_EMD-42681_A	9DGU_EMD-46848_H	0.941333	1.000000	375	375	377	375
3441	4133	8UWW_EMD-42681_A	9FQR_EMD-50664_UO	0.944000	1.000000	375	375	377	375
3441	4315	8UWW_EMD-42681_A	9HHL_EMD-52171_J	0.941333	1.000000	375	375	377	375
3441	4355	8UWW_EMD-42681_A	9I8N_EMD-52730_P	0.946667	1.000000	375	375	377	375
3441	4465	8UWW_EMD-42681_A	9MO4_EMD-48447_A	1.000000	1.000000	377	377	377	377
3441	4470	8UWW_EMD-42681_A	9MO5_EMD-48448_A	1.000000	1.000000	377	377	377	377
3441	4475	8UWW_EMD-42681_A	9MO6_EMD-48449_A	1.000000	1.000000	377	377	377	377
3441	4476	8UWW_EMD-42681_A	9MO7_EMD-48450_A	1.000000	1.000000	377	377	377	377
3441	4485	8UWW_EMD-42681_A	9MO8_EMD-48451_A	1.000000	1.000000	377	377	377	377
3441	4490	8UWW_EMD-42681_A	9MO9_EMD-48452_A	1.000000	1.000000	377	377	377	377
3441	4495	8UWW_EMD-42681_A	9MOA_EMD-48453_A	1.000000	1.000000	377	377	377	377
3441	4500	8UWW_EMD-42681_A	9MOB_EMD-48454_A	1.000000	1.000000	377	377	377	377
3441	4505	8UWW_EMD-42681_A	9MOC_EMD-48455_A	1.000000	1.000000	377	377	377	377
3441	4510	8UWW_EMD-42681_A	9MOD_EMD-48456_A	1.000000	1.000000	377	377	377	377
3441	4515	8UWW_EMD-42681_A	9MOI_EMD-48467_A	1.000000	1.000000	377	377	377	377
3441	4520	8UWW_EMD-42681_A	9MOK_EMD-48468_A	1.000000	1.000000	377	377	377	377
3441	4525	8UWW_EMD-42681_A	9MOL_EMD-48469_A	1.000000	1.000000	377	377	377	377
3441	4530	8UWW_EMD-42681_A	9MOM_EMD-48470_A	1.000000	1.000000	377	377	377	377
3441	4535	8UWW_EMD-42681_A	9MON_EMD-48471_A	1.000000	1.000000	377	377	377	377
3441	4540	8UWW_EMD-42681_A	9MOO_EMD-48476_A	1.000000	1.000000	377	377	377	377
3441	4541	8UWW_EMD-42681_A	9MOP_EMD-48477_A	1.000000	1.000000	377	377	377	377
3441	4550	8UWW_EMD-42681_A	9MOU_EMD-48482_A	1.000000	1.000000	377	377	377	377
3441	4555	8UWW_EMD-42681_A	9MOW_EMD-48483_A	1.000000	1.000000	377	377	377	377
3441	4560	8UWW_EMD-42681_A	9MOX_EMD-48484_A	1.000000	1.000000	377	377	377	377
3441	4651	8UWW_EMD-42681_A	9QVM_EMD-53399_M	0.941333	1.000000	375	375	377	375
3441	4662	8UWW_EMD-42681_A	9QVN_EMD-53400_K	0.941333	1.000000	375	375	377	375
3442	3447	8UWX_EMD-42682_F	8UWY_EMD-42683_F	1.000000	1.000000	284	284	284	284
3442	3452	8UWX_EMD-42682_F	8UYD_EMD-42800_F	1.000000	1.000000	284	284	284	284
3442	3457	8UWX_EMD-42682_F	8UZ5_EMD-42833_F	1.000000	1.000000	284	284	284	284
3442	3462	8UWX_EMD-42682_F	8UZ6_EMD-42835_F	1.000000	1.000000	284	284	284	284
3442	3467	8UWX_EMD-42682_F	8UZX_EMD-42846_F	1.000000	1.000000	284	284	284	284
3442	3472	8UWX_EMD-42682_F	8UZY_EMD-42847_F	1.000000	1.000000	284	284	284	284
3442	3477	8UWX_EMD-42682_F	8V01_EMD-42849_F	1.000000	1.000000	284	284	284	284
3442	3482	8UWX_EMD-42682_F	8V0I_EMD-42856_F	1.000000	1.000000	284	284	284	284
3442	3489	8UWX_EMD-42682_F	8V0K_EMD-42858_F	1.000000	1.000000	284	284	284	284
3442	3492	8UWX_EMD-42682_F	8V0Y_EMD-42874_F	1.000000	1.000000	284	284	284	284
3422	3424	8UK2_EMD-42343_B	8UK3_EMD-42344_B	1.000000	1.000000	326	326	326	326
3423	3425	8UK2_EMD-42343_A	8UK3_EMD-42344_A	1.000000	1.000000	776	776	776	776
3426	3431	8UOX_EMD-42439_D	8UPL_EMD-42451_D	1.000000	1.000000	137	137	137	137
3426	3519	8UOX_EMD-42439_D	8VIB_EMD-43256_D	1.000000	1.000000	137	137	137	137
3426	3523	8UOX_EMD-42439_D	8VID_EMD-43258_D	1.000000	1.000000	137	137	137	137
3426	3528	8UOX_EMD-42439_D	8VKQ_EMD-43327_D	1.000000	1.000000	137	137	137	137
3426	3532	8UOX_EMD-42439_D	8VKR_EMD-43328_D	1.000000	1.000000	137	137	137	137
3426	3597	8UOX_EMD-42439_D	8WIW_EMD-37570_A	1.000000	1.000000	137	137	137	137
3426	3621	8UOX_EMD-42439_D	8WO5_EMD-37679_AI	1.000000	1.000000	137	137	137	137
3426	3687	8UOX_EMD-42439_D	8YJT_EMD-39349_D	1.000000	1.000000	137	137	137	137
3427	3432	8UOX_EMD-42439_C	8UPL_EMD-42451_C	1.000000	1.000000	334	334	334	334
3427	3520	8UOX_EMD-42439_C	8VIB_EMD-43256_C	1.000000	1.000000	334	334	334	334
3427	3524	8UOX_EMD-42439_C	8VID_EMD-43258_C	1.000000	1.000000	334	334	334	334
3427	3529	8UOX_EMD-42439_C	8VKQ_EMD-43327_C	1.000000	1.000000	334	334	334	334
3427	3533	8UOX_EMD-42439_C	8VKR_EMD-43328_C	1.000000	1.000000	334	334	334	334
3427	3595	8UOX_EMD-42439_C	8WIW_EMD-37570_C	1.000000	1.000000	334	334	334	334
3427	3619	8UOX_EMD-42439_C	8WO5_EMD-37679_AK	1.000000	1.000000	334	334	334	334
3427	3688	8UOX_EMD-42439_C	8YJT_EMD-39349_C	1.000000	1.000000	334	334	334	334
