seq_index	fasta_id	rep_index	rep_fasta_id
1629	7QY7_EMD-14209_L	295	6WJD_EMD-21691_F
1630	7QY7_EMD-14209_K	296	6WJD_EMD-21691_E
1631	7QY7_EMD-14209_J	297	6WJD_EMD-21691_D
1632	7QYA_EMD-14210_I	302	6WJD_EMD-21691_C
1633	7QYA_EMD-14210_H	313	6WJD_EMD-21691_B
1634	7QYA_EMD-14210_G	324	6WJD_EMD-21691_A
1635	7QYA_EMD-14210_F	321	6WJD_EMD-21691_L
1636	7QYA_EMD-14210_E	322	6WJD_EMD-21691_K
1637	7QYA_EMD-14210_D	323	6WJD_EMD-21691_J
1638	7QYA_EMD-14210_FA	298	6WJD_EMD-21691_GA
1639	7QYA_EMD-14210_EA	299	6WJD_EMD-21691_FA
1640	7QYA_EMD-14210_DA	300	6WJD_EMD-21691_EA
1641	7QYA_EMD-14210_C	292	6WJD_EMD-21691_I
1642	7QYA_EMD-14210_CA	301	6WJD_EMD-21691_DA
1643	7QYA_EMD-14210_BA	303	6WJD_EMD-21691_CA
1644	7QYA_EMD-14210_AA	304	6WJD_EMD-21691_BA
1645	7QYA_EMD-14210_Z	305	6WJD_EMD-21691_AA
1646	7QYA_EMD-14210_Y	306	6WJD_EMD-21691_Z
1647	7QYA_EMD-14210_X	307	6WJD_EMD-21691_Y
1648	7QYA_EMD-14210_W	308	6WJD_EMD-21691_X
1649	7QYA_EMD-14210_V	309	6WJD_EMD-21691_W
1650	7QYA_EMD-14210_U	310	6WJD_EMD-21691_V
1651	7QYA_EMD-14210_T	311	6WJD_EMD-21691_U
1652	7QYA_EMD-14210_B	293	6WJD_EMD-21691_H
1653	7QYA_EMD-14210_S	312	6WJD_EMD-21691_T
1654	7QYA_EMD-14210_R	315	6WJD_EMD-21691_R
1655	7QYA_EMD-14210_Q	316	6WJD_EMD-21691_Q
1656	7QYA_EMD-14210_P	317	6WJD_EMD-21691_P
1657	7QYA_EMD-14210_O	318	6WJD_EMD-21691_O
1658	7QYA_EMD-14210_N	319	6WJD_EMD-21691_N
1659	7QYA_EMD-14210_M	320	6WJD_EMD-21691_M
1660	7QYA_EMD-14210_L	295	6WJD_EMD-21691_F
1661	7QYA_EMD-14210_K	296	6WJD_EMD-21691_E
1662	7QYA_EMD-14210_J	297	6WJD_EMD-21691_D
1663	7QYA_EMD-14210_A	294	6WJD_EMD-21691_G
1664		1664	
1665		1665	
1666	7R0C_EMD-14221_C	1666	7R0C_EMD-14221_C
1667		1667	
1668		1668	
1669	7R7T_EMD-24304_A	1151	7L5X_EMD-23192_A
1670	7R9H_EMD-24325_A	1670	7R9H_EMD-24325_A
1671	7R9I_EMD-24326_A	1670	7R9H_EMD-24325_A
1672	7R9J_EMD-24327_A	1670	7R9H_EMD-24325_A
1673		1673	
1674		1674	
1675	7RI6_EMD-24475_E	94	6SMX_EMD-10247_E
1676	7RI6_EMD-24475_D	93	6SMX_EMD-10247_D
1677	7RI6_EMD-24475_C	1302	7NBX_EMD-12262_C
1678	7RI6_EMD-24475_B	91	6SMX_EMD-10247_B
1679	7RI6_EMD-24475_A	90	6SMX_EMD-10247_A
1680	7RI7_EMD-24476_E	94	6SMX_EMD-10247_E
1681	7RI7_EMD-24476_D	93	6SMX_EMD-10247_D
1682	7RI7_EMD-24476_C	1302	7NBX_EMD-12262_C
1683	7RI7_EMD-24476_B	91	6SMX_EMD-10247_B
1684	7RI7_EMD-24476_A	90	6SMX_EMD-10247_A
1685	7RI8_EMD-24477_E	94	6SMX_EMD-10247_E
1686	7RI8_EMD-24477_D	93	6SMX_EMD-10247_D
1687	7RI8_EMD-24477_C	1302	7NBX_EMD-12262_C
1688	7RI8_EMD-24477_B	91	6SMX_EMD-10247_B
1689	7RI8_EMD-24477_A	90	6SMX_EMD-10247_A
1690	7RI9_EMD-24478_E	94	6SMX_EMD-10247_E
1691	7RI9_EMD-24478_D	93	6SMX_EMD-10247_D
1692	7RI9_EMD-24478_C	1302	7NBX_EMD-12262_C
1693	7RI9_EMD-24478_B	91	6SMX_EMD-10247_B
1694	7RI9_EMD-24478_A	90	6SMX_EMD-10247_A
1695		1695	
1696	7RJ5_EMD-24481_F	94	6SMX_EMD-10247_E
1697	7RJ5_EMD-24481_E	93	6SMX_EMD-10247_D
1698	7RJ5_EMD-24481_D	1302	7NBX_EMD-12262_C
1699	7RJ5_EMD-24481_C	91	6SMX_EMD-10247_B
1700	7RJ5_EMD-24481_B	90	6SMX_EMD-10247_A
1701	7RJ5_EMD-24481_A	1701	7RJ5_EMD-24481_A
1702	7RMF_EMD-24566_A	1702	7RMF_EMD-24566_A
1703	7RMK_EMD-24575_A	1702	7RMF_EMD-24566_A
1704	7RMO_EMD-24576_A	1702	7RMF_EMD-24566_A
1705	7RMV_EMD-24578_A	1702	7RMF_EMD-24566_A
1706	7RO2_EMD-24585_A	1706	7RO2_EMD-24585_A
1707	7RO3_EMD-24586_A	1706	7RO2_EMD-24585_A
1708		1708	
1709	7RSI_EMD-24672_A	562	6ZPG_EMD-11338_A
1710	7RUG_EMD-24705_B	484	6ZDG_EMD-11173_B
1711		1711	
1712		1712	
1713		1713	
1714		1714	
1715		1715	
1716		1716	
1717	7RYP_EMD-24744_B	562	6ZPG_EMD-11338_A
1718	7RYP_EMD-24744_A	563	6ZPH_EMD-11339_B
1719	7RYQ_EMD-24745_A	562	6ZPG_EMD-11338_A
1720	7S0E_EMD-24788_C	483	6ZDG_EMD-11173_C
1721	7S0E_EMD-24788_B	484	6ZDG_EMD-11173_B
1722	7S0E_EMD-24788_A	494	6ZGH_EMD-11206_A
1723		1723	
1724	7S9C_EMD-24932_A	1724	7S9C_EMD-24932_A
1725	7S9D_EMD-24933_A	1724	7S9C_EMD-24932_A
1726	7SIN_EMD-25145_A	915	7E6U_EMD-30997_A
1727	7SL4_EMD-25191_E	1195	7MD4_EMD-23766_E
1728	7SL4_EMD-25191_C	1194	7MD4_EMD-23766_F
1729	7SL4_EMD-25191_A	654	7BWA_EMD-30231_A
1730		1730	
1731		1731	
1732		1732	
1733		1733	
1734		1734	
1735		1735	
1736		1736	
1737		1737	
1738		1738	
1739		1739	
1740	7STI_EMD-25429_C	1740	7STI_EMD-25429_C
1741	7STI_EMD-25429_A	654	7BWA_EMD-30231_A
1742	7SXA_EMD-25496_B	1	6KN7_EMD-0728_A
1743		1743	
1744	7SZ4_EMD-25560_A	1744	7SZ4_EMD-25560_A
1745	7SZ6_EMD-25562_A	1744	7SZ4_EMD-25560_A
1746		1746	
1747		1747	
1748		1748	
1749		1749	
1750		1750	
1751		1751	
1752		1752	
1753	7TC9_EMD-25806_C	1753	7TC9_EMD-25806_C
1754	7TC9_EMD-25806_B	484	6ZDG_EMD-11173_B
1755	7TC9_EMD-25806_A	485	6ZDG_EMD-11173_A
1756	7TDM_EMD-25834_D	483	6ZDG_EMD-11173_C
1757	7TDM_EMD-25834_C	484	6ZDG_EMD-11173_B
1758	7TDM_EMD-25834_B	1758	7TDM_EMD-25834_B
1759	7TDM_EMD-25834_A	1759	7TDM_EMD-25834_A
1760	7TDN_EMD-25835_B	1758	7TDM_EMD-25834_B
1761	7TDN_EMD-25835_D	483	6ZDG_EMD-11173_C
1762	7TDN_EMD-25835_C	484	6ZDG_EMD-11173_B
1763	7TDN_EMD-25835_A	1759	7TDM_EMD-25834_A
1764	7TDZ_EMD-25817_N	28	6LK8_EMD-0909_B
1765	7TDZ_EMD-25817_L	27	6LK8_EMD-0909_C
1766	7TDZ_EMD-25817_J	26	6LK8_EMD-0909_D
1767	7TDZ_EMD-25817_H	31	6LK8_EMD-0909_A
1768	7TDZ_EMD-25817_F	22	6LK8_EMD-0909_H
1769		1769	
1770		1770	
1771		1771	
1772		1772	
1773	7TDZ_EMD-25817_Z	30	6LK8_EMD-0909_J
1774	7TDZ_EMD-25817_X	25	6LK8_EMD-0909_E
1775	7TDZ_EMD-25817_V	24	6LK8_EMD-0909_F
1776	7TDZ_EMD-25817_Q	29	6LK8_EMD-0909_K
1777	7TDZ_EMD-25817_P	1777	7TDZ_EMD-25817_P
1778	7TDZ_EMD-25817_A	21	6LK8_EMD-0909_I
1779	7TEE_EMD-25845_A	1779	7TEE_EMD-25845_A
1780		1780	
1781		1781	
1782	7TEE_EMD-25845_B	1782	7TEE_EMD-25845_B
1783	7TEQ_EMD-25849_F	1783	7TEQ_EMD-25849_F
1784	7TEQ_EMD-25849_E	1784	7TEQ_EMD-25849_E
1785	7TEQ_EMD-25849_B	1782	7TEE_EMD-25845_B
1786	7TEQ_EMD-25849_A	1779	7TEE_EMD-25845_A
1787	7TER_EMD-25850_F	1783	7TEQ_EMD-25849_F
1788	7TER_EMD-25850_E	1784	7TEQ_EMD-25849_E
1789	7TER_EMD-25850_B	1782	7TEE_EMD-25845_B
1790	7TER_EMD-25850_A	1779	7TEE_EMD-25845_A
1791	7TES_EMD-25851_F	1783	7TEQ_EMD-25849_F
1792	7TES_EMD-25851_E	1784	7TEQ_EMD-25849_E
1793	7TES_EMD-25851_B	1782	7TEE_EMD-25845_B
1794	7TES_EMD-25851_A	1779	7TEE_EMD-25845_A
1795	7THY_EMD-25906_A	1795	7THY_EMD-25906_A
1796	7THZ_EMD-25907_A	1795	7THY_EMD-25906_A
1797	7TIJ_EMD-25911_G	1797	7TIJ_EMD-25911_G
1798	7TIJ_EMD-25911_A	1	6KN7_EMD-0728_A
1799	7TIT_EMD-25914_G	1797	7TIJ_EMD-25911_G
1800	7TIT_EMD-25914_A	1	6KN7_EMD-0728_A
1801	7TJ7_EMD-25918_G	1797	7TIJ_EMD-25911_G
1802	7TJ7_EMD-25918_A	1	6KN7_EMD-0728_A
1803	7TK1_EMD-25949_V	1803	7TK1_EMD-25949_V
1804	7TK1_EMD-25949_U	1804	7TK1_EMD-25949_U
1805	7TK1_EMD-25949_T	1805	7TK1_EMD-25949_T
1806	7TK1_EMD-25949_S	1806	7TK1_EMD-25949_S
1807	7TK1_EMD-25949_R	1807	7TK1_EMD-25949_R
1808	7TK1_EMD-25949_Q	1808	7TK1_EMD-25949_Q
1809	7TK1_EMD-25949_N	1809	7TK1_EMD-25949_N
1810	7TK1_EMD-25949_K	1810	7TK1_EMD-25949_K
1811	7TK1_EMD-25949_AA	1811	7TK1_EMD-25949_AA
1812	7TK1_EMD-25949_Z	1812	7TK1_EMD-25949_Z
1813	7TK1_EMD-25949_Y	1813	7TK1_EMD-25949_Y
1814	7TK1_EMD-25949_X	1814	7TK1_EMD-25949_X
1815	7TK1_EMD-25949_W	1815	7TK1_EMD-25949_W
1816	7TK1_EMD-25949_A	1816	7TK1_EMD-25949_A
1817	7TK2_EMD-25954_V	1803	7TK1_EMD-25949_V
1818	7TK2_EMD-25954_U	1804	7TK1_EMD-25949_U
1819	7TK2_EMD-25954_T	1805	7TK1_EMD-25949_T
1820	7TK2_EMD-25954_S	1806	7TK1_EMD-25949_S
1821	7TK2_EMD-25954_R	1807	7TK1_EMD-25949_R
1822	7TK2_EMD-25954_Q	1808	7TK1_EMD-25949_Q
1823	7TK2_EMD-25954_N	1809	7TK1_EMD-25949_N
1824	7TK2_EMD-25954_K	1810	7TK1_EMD-25949_K
1825	7TK2_EMD-25954_AA	1811	7TK1_EMD-25949_AA
1826	7TK2_EMD-25954_Z	1812	7TK1_EMD-25949_Z
1827	7TK2_EMD-25954_Y	1813	7TK1_EMD-25949_Y
1828	7TK2_EMD-25954_X	1814	7TK1_EMD-25949_X
1829	7TK2_EMD-25954_W	1815	7TK1_EMD-25949_W
1830	7TK2_EMD-25954_A	1816	7TK1_EMD-25949_A
1831	7TK3_EMD-25955_V	1803	7TK1_EMD-25949_V
1832	7TK3_EMD-25955_U	1804	7TK1_EMD-25949_U
1833	7TK3_EMD-25955_T	1805	7TK1_EMD-25949_T
1834	7TK3_EMD-25955_S	1806	7TK1_EMD-25949_S
1835	7TK3_EMD-25955_R	1807	7TK1_EMD-25949_R
1836	7TK3_EMD-25955_Q	1808	7TK1_EMD-25949_Q
1837	7TK3_EMD-25955_N	1809	7TK1_EMD-25949_N
1838	7TK3_EMD-25955_K	1810	7TK1_EMD-25949_K
1839	7TK3_EMD-25955_AA	1811	7TK1_EMD-25949_AA
1840	7TK3_EMD-25955_Z	1812	7TK1_EMD-25949_Z
1841	7TK3_EMD-25955_Y	1813	7TK1_EMD-25949_Y
1842	7TK3_EMD-25955_X	1814	7TK1_EMD-25949_X
1843	7TK3_EMD-25955_W	1815	7TK1_EMD-25949_W
1844	7TK3_EMD-25955_A	1816	7TK1_EMD-25949_A
1845	7TK4_EMD-25956_A	1816	7TK1_EMD-25949_A
1846	7TK4_EMD-25956_R	1807	7TK1_EMD-25949_R
1847	7TK4_EMD-25956_Z	1812	7TK1_EMD-25949_Z
1848	7TK4_EMD-25956_V	1803	7TK1_EMD-25949_V
1849	7TK4_EMD-25956_U	1804	7TK1_EMD-25949_U
1850	7TK4_EMD-25956_T	1805	7TK1_EMD-25949_T
1851	7TK4_EMD-25956_S	1806	7TK1_EMD-25949_S
1852	7TK4_EMD-25956_Q	1808	7TK1_EMD-25949_Q
1853	7TK4_EMD-25956_N	1809	7TK1_EMD-25949_N
1854	7TK4_EMD-25956_K	1810	7TK1_EMD-25949_K
1855	7TK4_EMD-25956_AA	1811	7TK1_EMD-25949_AA
1856	7TK4_EMD-25956_Y	1813	7TK1_EMD-25949_Y
1857	7TK4_EMD-25956_X	1814	7TK1_EMD-25949_X
1858	7TK4_EMD-25956_W	1815	7TK1_EMD-25949_W
1859	7TK5_EMD-25957_V	1803	7TK1_EMD-25949_V
1860	7TK5_EMD-25957_U	1804	7TK1_EMD-25949_U
1861	7TK5_EMD-25957_T	1805	7TK1_EMD-25949_T
1862	7TK5_EMD-25957_S	1806	7TK1_EMD-25949_S
1863	7TK5_EMD-25957_R	1807	7TK1_EMD-25949_R
1864	7TK5_EMD-25957_Q	1808	7TK1_EMD-25949_Q
1865	7TK5_EMD-25957_N	1809	7TK1_EMD-25949_N
1866	7TK5_EMD-25957_K	1810	7TK1_EMD-25949_K
1867	7TK5_EMD-25957_AA	1811	7TK1_EMD-25949_AA
1868	7TK5_EMD-25957_Z	1812	7TK1_EMD-25949_Z
1869	7TK5_EMD-25957_Y	1813	7TK1_EMD-25949_Y
1870	7TK5_EMD-25957_X	1814	7TK1_EMD-25949_X
1871	7TK5_EMD-25957_W	1815	7TK1_EMD-25949_W
1872	7TK5_EMD-25957_A	1816	7TK1_EMD-25949_A
1873	7TK6_EMD-25958_V	1803	7TK1_EMD-25949_V
1874	7TK6_EMD-25958_U	1804	7TK1_EMD-25949_U
1875	7TK6_EMD-25958_T	1805	7TK1_EMD-25949_T
1876	7TK6_EMD-25958_S	1806	7TK1_EMD-25949_S
1877	7TK6_EMD-25958_R	1807	7TK1_EMD-25949_R
1878	7TK6_EMD-25958_Q	1808	7TK1_EMD-25949_Q
1879	7TK6_EMD-25958_N	1809	7TK1_EMD-25949_N
1880	7TK6_EMD-25958_K	1810	7TK1_EMD-25949_K
1881	7TK6_EMD-25958_AA	1811	7TK1_EMD-25949_AA
1882	7TK6_EMD-25958_Z	1812	7TK1_EMD-25949_Z
1883	7TK6_EMD-25958_Y	1813	7TK1_EMD-25949_Y
1884	7TK6_EMD-25958_X	1814	7TK1_EMD-25949_X
1885	7TK6_EMD-25958_W	1815	7TK1_EMD-25949_W
1886	7TK6_EMD-25958_A	1816	7TK1_EMD-25949_A
1887	7TK7_EMD-25959_AA	1811	7TK1_EMD-25949_AA
1888	7TK7_EMD-25959_V	1803	7TK1_EMD-25949_V
1889	7TK7_EMD-25959_U	1804	7TK1_EMD-25949_U
1890	7TK7_EMD-25959_T	1805	7TK1_EMD-25949_T
1891	7TK7_EMD-25959_S	1806	7TK1_EMD-25949_S
1892	7TK7_EMD-25959_R	1807	7TK1_EMD-25949_R
1893	7TK7_EMD-25959_Q	1808	7TK1_EMD-25949_Q
1894	7TK7_EMD-25959_N	1809	7TK1_EMD-25949_N
1895	7TK7_EMD-25959_K	1810	7TK1_EMD-25949_K
1896	7TK7_EMD-25959_Z	1812	7TK1_EMD-25949_Z
1897	7TK7_EMD-25959_Y	1813	7TK1_EMD-25949_Y
1898	7TK7_EMD-25959_X	1814	7TK1_EMD-25949_X
1899	7TK7_EMD-25959_W	1815	7TK1_EMD-25949_W
1900	7TK7_EMD-25959_A	1816	7TK1_EMD-25949_A
1901	7TK8_EMD-25960_V	1803	7TK1_EMD-25949_V
1902	7TK8_EMD-25960_U	1804	7TK1_EMD-25949_U
1903	7TK8_EMD-25960_T	1805	7TK1_EMD-25949_T
1904	7TK8_EMD-25960_S	1806	7TK1_EMD-25949_S
1905	7TK8_EMD-25960_R	1807	7TK1_EMD-25949_R
1906	7TK8_EMD-25960_Q	1808	7TK1_EMD-25949_Q
1907	7TK8_EMD-25960_N	1809	7TK1_EMD-25949_N
1908	7TK8_EMD-25960_K	1810	7TK1_EMD-25949_K
1909	7TK8_EMD-25960_AA	1811	7TK1_EMD-25949_AA
1910	7TK8_EMD-25960_Z	1812	7TK1_EMD-25949_Z
1911	7TK8_EMD-25960_Y	1813	7TK1_EMD-25949_Y
1912	7TK8_EMD-25960_X	1814	7TK1_EMD-25949_X
1913	7TK8_EMD-25960_W	1815	7TK1_EMD-25949_W
1914	7TK8_EMD-25960_A	1816	7TK1_EMD-25949_A
1915	7TK9_EMD-25961_V	1803	7TK1_EMD-25949_V
1916	7TK9_EMD-25961_U	1804	7TK1_EMD-25949_U
1917	7TK9_EMD-25961_T	1805	7TK1_EMD-25949_T
1918	7TK9_EMD-25961_S	1806	7TK1_EMD-25949_S
1919	7TK9_EMD-25961_R	1807	7TK1_EMD-25949_R
1920	7TK9_EMD-25961_Q	1808	7TK1_EMD-25949_Q
1921	7TK9_EMD-25961_N	1809	7TK1_EMD-25949_N
1922	7TK9_EMD-25961_K	1810	7TK1_EMD-25949_K
1923	7TK9_EMD-25961_AA	1811	7TK1_EMD-25949_AA
1924	7TK9_EMD-25961_Z	1812	7TK1_EMD-25949_Z
1925	7TK9_EMD-25961_Y	1813	7TK1_EMD-25949_Y
1926	7TK9_EMD-25961_X	1814	7TK1_EMD-25949_X
1927	7TK9_EMD-25961_W	1815	7TK1_EMD-25949_W
1928	7TK9_EMD-25961_A	1816	7TK1_EMD-25949_A
1929	7TKA_EMD-25962_V	1803	7TK1_EMD-25949_V
1930	7TKA_EMD-25962_U	1804	7TK1_EMD-25949_U
1931	7TKA_EMD-25962_T	1805	7TK1_EMD-25949_T
1932	7TKA_EMD-25962_S	1806	7TK1_EMD-25949_S
1933	7TKA_EMD-25962_R	1807	7TK1_EMD-25949_R
1934	7TKA_EMD-25962_Q	1808	7TK1_EMD-25949_Q
1935	7TKA_EMD-25962_N	1809	7TK1_EMD-25949_N
1936	7TKA_EMD-25962_K	1810	7TK1_EMD-25949_K
1937	7TKA_EMD-25962_AA	1811	7TK1_EMD-25949_AA
1938	7TKA_EMD-25962_Z	1812	7TK1_EMD-25949_Z
1939	7TKA_EMD-25962_Y	1813	7TK1_EMD-25949_Y
1940	7TKA_EMD-25962_X	1814	7TK1_EMD-25949_X
1941	7TKA_EMD-25962_W	1815	7TK1_EMD-25949_W
1942	7TKA_EMD-25962_A	1816	7TK1_EMD-25949_A
1943	7TKB_EMD-25963_V	1803	7TK1_EMD-25949_V
1944	7TKB_EMD-25963_U	1804	7TK1_EMD-25949_U
1945	7TKB_EMD-25963_T	1805	7TK1_EMD-25949_T
1946	7TKB_EMD-25963_S	1806	7TK1_EMD-25949_S
1947	7TKB_EMD-25963_R	1807	7TK1_EMD-25949_R
1948	7TKB_EMD-25963_Q	1808	7TK1_EMD-25949_Q
1949	7TKB_EMD-25963_N	1809	7TK1_EMD-25949_N
1950	7TKB_EMD-25963_K	1810	7TK1_EMD-25949_K
1951	7TKB_EMD-25963_AA	1811	7TK1_EMD-25949_AA
1952	7TKB_EMD-25963_Z	1812	7TK1_EMD-25949_Z
1953	7TKB_EMD-25963_Y	1813	7TK1_EMD-25949_Y
1954	7TKB_EMD-25963_X	1814	7TK1_EMD-25949_X
1955	7TKB_EMD-25963_W	1815	7TK1_EMD-25949_W
1956	7TKB_EMD-25963_A	1816	7TK1_EMD-25949_A
1957	7TKC_EMD-25964_A	1816	7TK1_EMD-25949_A
1958	7TKC_EMD-25964_Q	1808	7TK1_EMD-25949_Q
1959	7TKC_EMD-25964_R	1807	7TK1_EMD-25949_R
1960	7TKC_EMD-25964_S	1806	7TK1_EMD-25949_S
1961	7TKC_EMD-25964_T	1805	7TK1_EMD-25949_T
1962	7TKC_EMD-25964_U	1804	7TK1_EMD-25949_U
1963	7TKC_EMD-25964_V	1803	7TK1_EMD-25949_V
1964	7TKC_EMD-25964_X	1814	7TK1_EMD-25949_X
1965	7TKC_EMD-25964_Z	1812	7TK1_EMD-25949_Z
1966	7TKC_EMD-25964_AA	1811	7TK1_EMD-25949_AA
1967	7TKC_EMD-25964_N	1809	7TK1_EMD-25949_N
1968	7TKC_EMD-25964_K	1810	7TK1_EMD-25949_K
1969	7TKC_EMD-25964_Y	1813	7TK1_EMD-25949_Y
1970	7TKC_EMD-25964_W	1815	7TK1_EMD-25949_W
1971	7TKD_EMD-25965_V	1803	7TK1_EMD-25949_V
1972	7TKD_EMD-25965_U	1804	7TK1_EMD-25949_U
1973	7TKD_EMD-25965_T	1805	7TK1_EMD-25949_T
1974	7TKD_EMD-25965_S	1806	7TK1_EMD-25949_S
1975	7TKD_EMD-25965_R	1807	7TK1_EMD-25949_R
1976	7TKD_EMD-25965_Q	1808	7TK1_EMD-25949_Q
1977	7TKD_EMD-25965_N	1809	7TK1_EMD-25949_N
1978	7TKD_EMD-25965_K	1810	7TK1_EMD-25949_K
1979	7TKD_EMD-25965_AA	1811	7TK1_EMD-25949_AA
1980	7TKD_EMD-25965_Z	1812	7TK1_EMD-25949_Z
1981	7TKD_EMD-25965_Y	1813	7TK1_EMD-25949_Y
1982	7TKD_EMD-25965_X	1814	7TK1_EMD-25949_X
1983	7TKD_EMD-25965_W	1815	7TK1_EMD-25949_W
1984	7TKD_EMD-25965_A	1816	7TK1_EMD-25949_A
1985	7TKE_EMD-25966_V	1803	7TK1_EMD-25949_V
1986	7TKE_EMD-25966_U	1804	7TK1_EMD-25949_U
1987	7TKE_EMD-25966_T	1805	7TK1_EMD-25949_T
1988	7TKE_EMD-25966_S	1806	7TK1_EMD-25949_S
1989	7TKE_EMD-25966_R	1807	7TK1_EMD-25949_R
1990	7TKE_EMD-25966_Q	1808	7TK1_EMD-25949_Q
1991	7TKE_EMD-25966_N	1809	7TK1_EMD-25949_N
1992	7TKE_EMD-25966_K	1810	7TK1_EMD-25949_K
1993	7TKE_EMD-25966_AA	1811	7TK1_EMD-25949_AA
1994	7TKE_EMD-25966_Z	1812	7TK1_EMD-25949_Z
1995	7TKE_EMD-25966_Y	1813	7TK1_EMD-25949_Y
1996	7TKE_EMD-25966_X	1814	7TK1_EMD-25949_X
1997	7TKE_EMD-25966_W	1815	7TK1_EMD-25949_W
1998	7TKE_EMD-25966_A	1816	7TK1_EMD-25949_A
1999	7TKF_EMD-25967_A	1816	7TK1_EMD-25949_A
2000	7TKF_EMD-25967_K	1810	7TK1_EMD-25949_K
2001	7TKF_EMD-25967_Q	1808	7TK1_EMD-25949_Q
2002	7TKF_EMD-25967_R	1807	7TK1_EMD-25949_R
2003	7TKF_EMD-25967_S	1806	7TK1_EMD-25949_S
2004	7TKF_EMD-25967_T	1805	7TK1_EMD-25949_T
2005	7TKF_EMD-25967_V	1803	7TK1_EMD-25949_V
2006	7TKF_EMD-25967_W	1815	7TK1_EMD-25949_W
2007	7TKF_EMD-25967_X	1814	7TK1_EMD-25949_X
2008	7TKF_EMD-25967_Y	1813	7TK1_EMD-25949_Y
2009	7TKF_EMD-25967_AA	1811	7TK1_EMD-25949_AA
2010	7TKF_EMD-25967_U	1804	7TK1_EMD-25949_U
2011	7TKF_EMD-25967_N	1809	7TK1_EMD-25949_N
2012	7TKF_EMD-25967_Z	1812	7TK1_EMD-25949_Z
2013	7TKG_EMD-25968_V	1803	7TK1_EMD-25949_V
2014	7TKG_EMD-25968_U	1804	7TK1_EMD-25949_U
2015	7TKG_EMD-25968_T	1805	7TK1_EMD-25949_T
2016	7TKG_EMD-25968_S	1806	7TK1_EMD-25949_S
2017	7TKG_EMD-25968_R	1807	7TK1_EMD-25949_R
2018	7TKG_EMD-25968_Q	1808	7TK1_EMD-25949_Q
2019	7TKG_EMD-25968_N	1809	7TK1_EMD-25949_N
2020	7TKG_EMD-25968_K	1810	7TK1_EMD-25949_K
2021	7TKG_EMD-25968_AA	1811	7TK1_EMD-25949_AA
2022	7TKG_EMD-25968_Z	1812	7TK1_EMD-25949_Z
2023	7TKG_EMD-25968_Y	1813	7TK1_EMD-25949_Y
2024	7TKG_EMD-25968_X	1814	7TK1_EMD-25949_X
2025	7TKG_EMD-25968_W	1815	7TK1_EMD-25949_W
2026	7TKG_EMD-25968_A	1816	7TK1_EMD-25949_A
2027	7TKI_EMD-25970_V	1803	7TK1_EMD-25949_V
2028	7TKI_EMD-25970_U	1804	7TK1_EMD-25949_U
2029	7TKI_EMD-25970_T	1805	7TK1_EMD-25949_T
2030	7TKI_EMD-25970_S	1806	7TK1_EMD-25949_S
2031	7TKI_EMD-25970_R	1807	7TK1_EMD-25949_R
2032	7TKI_EMD-25970_Q	1808	7TK1_EMD-25949_Q
2033	7TKI_EMD-25970_N	1809	7TK1_EMD-25949_N
2034	7TKI_EMD-25970_K	1810	7TK1_EMD-25949_K
2035	7TKI_EMD-25970_AA	1811	7TK1_EMD-25949_AA
2036	7TKI_EMD-25970_Z	1812	7TK1_EMD-25949_Z
2037	7TKI_EMD-25970_Y	1813	7TK1_EMD-25949_Y
2038	7TKI_EMD-25970_X	1814	7TK1_EMD-25949_X
2039	7TKI_EMD-25970_W	1815	7TK1_EMD-25949_W
2040	7TKI_EMD-25970_A	1816	7TK1_EMD-25949_A
2041	7TKJ_EMD-25971_V	1803	7TK1_EMD-25949_V
2042	7TKJ_EMD-25971_U	1804	7TK1_EMD-25949_U
2043	7TKJ_EMD-25971_T	1805	7TK1_EMD-25949_T
2044	7TKJ_EMD-25971_S	1806	7TK1_EMD-25949_S
2045	7TKJ_EMD-25971_R	1807	7TK1_EMD-25949_R
2046	7TKJ_EMD-25971_Q	1808	7TK1_EMD-25949_Q
2047	7TKJ_EMD-25971_N	1809	7TK1_EMD-25949_N
2048	7TKJ_EMD-25971_K	1810	7TK1_EMD-25949_K
2049	7TKJ_EMD-25971_AA	1811	7TK1_EMD-25949_AA
2050	7TKJ_EMD-25971_Z	1812	7TK1_EMD-25949_Z
2051	7TKJ_EMD-25971_Y	1813	7TK1_EMD-25949_Y
2052	7TKJ_EMD-25971_X	1814	7TK1_EMD-25949_X
2053	7TKJ_EMD-25971_W	1815	7TK1_EMD-25949_W
2054	7TKJ_EMD-25971_A	1816	7TK1_EMD-25949_A
2055	7TKK_EMD-25972_V	1803	7TK1_EMD-25949_V
2056	7TKK_EMD-25972_U	1804	7TK1_EMD-25949_U
2057	7TKK_EMD-25972_T	1805	7TK1_EMD-25949_T
2058	7TKK_EMD-25972_S	1806	7TK1_EMD-25949_S
2059	7TKK_EMD-25972_R	1807	7TK1_EMD-25949_R
2060	7TKK_EMD-25972_Q	1808	7TK1_EMD-25949_Q
2061	7TKK_EMD-25972_N	1809	7TK1_EMD-25949_N
2062	7TKK_EMD-25972_K	1810	7TK1_EMD-25949_K
2063	7TKK_EMD-25972_AA	1811	7TK1_EMD-25949_AA
2064	7TKK_EMD-25972_Z	1812	7TK1_EMD-25949_Z
2065	7TKK_EMD-25972_Y	1813	7TK1_EMD-25949_Y
