seq_index	fasta_id	rep_index	rep_fasta_id
3493	8V0Y_EMD-42874_E	2278	7UTI_EMD-0729_U
3494	8V0Y_EMD-42874_D	5	6KN7_EMD-0728_U
3495	8V0Y_EMD-42874_C	6	6KN7_EMD-0728_V
3496	8V0Y_EMD-42874_A	1	6KN7_EMD-0728_A
3497	8V2D_EMD-42906_J	3497	8V2D_EMD-42906_J
3498	8V2D_EMD-42906_A	3498	8V2D_EMD-42906_A
3499	8V3B_EMD-42944_Y	3499	8V3B_EMD-42944_Y
3500	8V3B_EMD-42944_A	3497	8V2D_EMD-42906_J
3501	8V41_EMD-42963_A	3501	8V41_EMD-42963_A
3502	8V41_EMD-42963_B	3502	8V41_EMD-42963_B
3503	8V41_EMD-42963_E	3503	8V41_EMD-42963_E
3504	8V41_EMD-42963_G	3504	8V41_EMD-42963_G
3505	8V43_EMD-42964_D	3502	8V41_EMD-42963_B
3506	8V43_EMD-42964_C	3503	8V41_EMD-42963_E
3507	8V43_EMD-42964_B	3504	8V41_EMD-42963_G
3508	8V43_EMD-42964_A	3501	8V41_EMD-42963_A
3509	8VA2_EMD-43085_C	1440	7QJ0_EMD-14005_K
3510	8VA2_EMD-43085_A	103	6TA4_EMD-10422_B
3511	8VAN_EMD-43096_F	3511	8VAN_EMD-43096_F
3512	8VAN_EMD-43096_E	3512	8VAN_EMD-43096_E
3513	8VAN_EMD-43096_B	3513	8VAN_EMD-43096_B
3514	8VAN_EMD-43096_A	3514	8VAN_EMD-43096_A
3515	8VDQ_EMD-43155_A	3515	8VDQ_EMD-43155_A
3516	8VHI_EMD-43238_A	3516	8VHI_EMD-43238_A
3517	8VHJ_EMD-43239_A	3516	8VHI_EMD-43238_A
3518	8VHK_EMD-43240_A	3516	8VHI_EMD-43238_A
3519	8VIB_EMD-43256_D	3426	8UOX_EMD-42439_D
3520	8VIB_EMD-43256_C	3427	8UOX_EMD-42439_C
3521	8VIB_EMD-43256_B	3428	8UOX_EMD-42439_B
3522	8VIB_EMD-43256_A	916	7E81_EMD-31007_A
3523	8VID_EMD-43258_D	3426	8UOX_EMD-42439_D
3524	8VID_EMD-43258_C	3427	8UOX_EMD-42439_C
3525	8VID_EMD-43258_B	3428	8UOX_EMD-42439_B
3526	8VID_EMD-43258_A	916	7E81_EMD-31007_A
3527	8VJ7_EMD-43276_A	2181	7TNK_EMD-26012_A
3528	8VKQ_EMD-43327_D	3426	8UOX_EMD-42439_D
3529	8VKQ_EMD-43327_C	3427	8UOX_EMD-42439_C
3530	8VKQ_EMD-43327_B	3428	8UOX_EMD-42439_B
3531	8VKQ_EMD-43327_A	916	7E81_EMD-31007_A
3532	8VKR_EMD-43328_D	3426	8UOX_EMD-42439_D
3533	8VKR_EMD-43328_C	3427	8UOX_EMD-42439_C
3534	8VKR_EMD-43328_B	3428	8UOX_EMD-42439_B
3535	8VKR_EMD-43328_A	916	7E81_EMD-31007_A
3536	8VLZ_EMD-43349_A	2603	8CT1_EMD-26977_A
3537	8VM4_EMD-43349_A	2603	8CT1_EMD-26977_A
3538	8VRD_EMD-43481_X	1444	7QJ0_EMD-14005_D
3539	8VRD_EMD-43481_W	1442	7QJ0_EMD-14005_G
3540	8VRD_EMD-43481_G	1440	7QJ0_EMD-14005_K
3541	8VRD_EMD-43481_F	366	6X0V_EMD-21985_B
3542	8VRD_EMD-43481_E	1	6KN7_EMD-0728_A
3543	8VRD_EMD-43481_C	1446	7QJ0_EMD-14005_A
3544	8VRD_EMD-43481_B	175	6V6C_EMD-21068_A
3545	8VRD_EMD-43481_A	1445	7QJ0_EMD-14005_B
3546	8VRJ_EMD-43482_R	1444	7QJ0_EMD-14005_D
3547	8VRJ_EMD-43482_Q	1442	7QJ0_EMD-14005_G
3548	8VRJ_EMD-43482_I	366	6X0V_EMD-21985_B
3549	8VRJ_EMD-43482_H	1	6KN7_EMD-0728_A
3550	8VRJ_EMD-43482_F	1446	7QJ0_EMD-14005_A
3551	8VRJ_EMD-43482_D	1445	7QJ0_EMD-14005_B
3552	8VRJ_EMD-43482_C	175	6V6C_EMD-21068_A
3553	8VRJ_EMD-43482_B	104	6TA4_EMD-10422_A
3554	8VRJ_EMD-43482_AB	1440	7QJ0_EMD-14005_K
3555	8VRJ_EMD-43482_A	103	6TA4_EMD-10422_B
3556	8VWI_EMD-43588_J	2919	8I8C_EMD-35247_C
3557	8VWI_EMD-43588_K	2920	8I8C_EMD-35247_A
3558	8VWI_EMD-43588_N	3558	8VWI_EMD-43588_N
3559	8VWI_EMD-43588_O	3559	8VWI_EMD-43588_O
3560	8VWI_EMD-43588_P	3560	8VWI_EMD-43588_P
3561	8VWI_EMD-43588_G	3561	8VWI_EMD-43588_G
3562	8VWI_EMD-43588_A	3562	8VWI_EMD-43588_A
3563	8VWJ_EMD-43589_P	3560	8VWI_EMD-43588_P
3564	8VWJ_EMD-43589_O	3559	8VWI_EMD-43588_O
3565	8VWJ_EMD-43589_N	3558	8VWI_EMD-43588_N
3566	8VWJ_EMD-43589_K	2920	8I8C_EMD-35247_A
3567	8VWJ_EMD-43589_J	2919	8I8C_EMD-35247_C
3568	8VWJ_EMD-43589_G	3561	8VWI_EMD-43588_G
3569	8VWJ_EMD-43589_A	3562	8VWI_EMD-43588_A
3570	8VYV_EMD-43679_A	3570	8VYV_EMD-43679_A
3571	8VYV_EMD-43679_B	3571	8VYV_EMD-43679_B
3572	8VYW_EMD-43680_C	3572	8VYW_EMD-43680_C
3573	8VYW_EMD-43680_A	3570	8VYV_EMD-43679_A
3574	8W1I_EMD-43726_A	3574	8W1I_EMD-43726_A
3575	8W9P_EMD-37378_X	3575	8W9P_EMD-37378_X
3576	8W9P_EMD-37378_R	3576	8W9P_EMD-37378_R
3577	8W9P_EMD-37378_P	3577	8W9P_EMD-37378_P
3578	8W9P_EMD-37378_C	3578	8W9P_EMD-37378_C
3579	8W9P_EMD-37378_A	3579	8W9P_EMD-37378_A
3580	8W9Q_EMD-37379_U	3575	8W9P_EMD-37378_X
3581	8W9Q_EMD-37379_R	3576	8W9P_EMD-37378_R
3582	8W9Q_EMD-37379_P	3577	8W9P_EMD-37378_P
3583	8W9Q_EMD-37379_C	3578	8W9P_EMD-37378_C
3584	8W9Q_EMD-37379_A	3579	8W9P_EMD-37378_A
3585	8W9R_EMD-37380_P	3577	8W9P_EMD-37378_P
3586	8W9R_EMD-37380_C	3578	8W9P_EMD-37378_C
3587	8W9R_EMD-37380_A	3579	8W9P_EMD-37378_A
3588	8WB6_EMD-37416_A	3588	8WB6_EMD-37416_A
3589	8WB7_EMD-37417_A	3588	8WB6_EMD-37416_A
3590	8WDC_EMD-37461_A	3590	8WDC_EMD-37461_A
3591	8WGC_EMD-37508_B	3591	8WGC_EMD-37508_B
3592	8WGC_EMD-37508_A	3592	8WGC_EMD-37508_A
3593	8WIW_EMD-37570_E	3593	8WIW_EMD-37570_E
3594	8WIW_EMD-37570_D	3428	8UOX_EMD-42439_B
3595	8WIW_EMD-37570_C	3427	8UOX_EMD-42439_C
3596	8WIW_EMD-37570_B	916	7E81_EMD-31007_A
3597	8WIW_EMD-37570_A	3426	8UOX_EMD-42439_D
3598	8WJL_EMD-37584_C	1428	7QCD_EMD-13895_C
3599	8WJL_EMD-37584_B	1430	7QCD_EMD-13895_A
3600	8WJL_EMD-37584_A	1429	7QCD_EMD-13895_B
3601	8WJN_EMD-37586_E	2442	7YQH_EMD-34025_H
3602	8WJN_EMD-37586_D	1426	7QCD_EMD-13895_E
3603	8WJN_EMD-37586_C	1427	7QCD_EMD-13895_D
3604	8WJN_EMD-37586_B	1430	7QCD_EMD-13895_A
3605	8WJN_EMD-37586_A	1429	7QCD_EMD-13895_B
3606	8WJO_EMD-37587_D	2446	7YQH_EMD-34025_D
3607	8WJO_EMD-37587_C	1428	7QCD_EMD-13895_C
3608	8WJO_EMD-37587_B	1429	7QCD_EMD-13895_B
3609	8WJO_EMD-37587_A	1430	7QCD_EMD-13895_A
3610	8WO0_EMD-37676_A	3610	8WO0_EMD-37676_A
3611	8WO5_EMD-37679_PB	3611	8WO5_EMD-37679_PB
3612	8WO5_EMD-37679_OB	3612	8WO5_EMD-37679_OB
3613	8WO5_EMD-37679_LB	3613	8WO5_EMD-37679_LB
3614	8WO5_EMD-37679_AB	916	7E81_EMD-31007_A
3615	8WO5_EMD-37679_V	3615	8WO5_EMD-37679_V
3616	8WO5_EMD-37679_M	3616	8WO5_EMD-37679_M
3617	8WO5_EMD-37679_L	3617	8WO5_EMD-37679_L
3618	8WO5_EMD-37679_K	3618	8WO5_EMD-37679_K
3619	8WO5_EMD-37679_AK	3427	8UOX_EMD-42439_C
3620	8WO5_EMD-37679_BJ	3428	8UOX_EMD-42439_B
3621	8WO5_EMD-37679_AI	3426	8UOX_EMD-42439_D
3622	8WO5_EMD-37679_AH	3622	8WO5_EMD-37679_AH
3623	8WO5_EMD-37679_AG	3623	8WO5_EMD-37679_AG
3624	8WO5_EMD-37679_AC	3624	8WO5_EMD-37679_AC
3625	8WO5_EMD-37679_A	3625	8WO5_EMD-37679_A
3626	8WTJ_EMD-37835_D	41	6M1D_EMD-30041_B
3627	8WTJ_EMD-37835_A	494	6ZGH_EMD-11206_A
3628	8X9W_EMD-38186_S	3628	8X9W_EMD-38186_S
3629	8X9W_EMD-38186_Q	3629	8X9W_EMD-38186_Q
3630	8X9W_EMD-38186_P	3630	8X9W_EMD-38186_P
3631	8X9W_EMD-38186_O	3631	8X9W_EMD-38186_O
3632	8X9W_EMD-38186_J	17	6LGN_EMD-0881_FA
3633	8X9W_EMD-38186_D	3633	8X9W_EMD-38186_D
3634	8X9W_EMD-38186_A	20	6LGN_EMD-0881_A
3635	8XA1_EMD-38191_A	20	6LGN_EMD-0881_A
3636	8XA1_EMD-38191_G	3631	8X9W_EMD-38186_O
3637	8XA1_EMD-38191_E	17	6LGN_EMD-0881_FA
3638	8XA1_EMD-38191_C	3633	8X9W_EMD-38186_D
3639	8XA1_EMD-38191_B	20	6LGN_EMD-0881_A
3640	8XKM_EMD-38420_C	3640	8XKM_EMD-38420_C
3641	8XKM_EMD-38420_A	654	7BWA_EMD-30231_A
3642	8XM7_EMD-38466_B	3003	8JHK_EMD-36271_B
3643	8XM7_EMD-38466_C	3643	8XM7_EMD-38466_C
3644	8XM7_EMD-38466_A	116	6TGB_EMD-10497_B
3645	8XOU_EMD-38541_M	2315	7VI9_EMD-32004_A
3646	8XOU_EMD-38541_A	3646	8XOU_EMD-38541_A
3647	8XVA_EMD-38694_K	3647	8XVA_EMD-38694_K
3648	8XVA_EMD-38694_G	3648	8XVA_EMD-38694_G
3649	8XVA_EMD-38694_D	3649	8XVA_EMD-38694_D
3650	8XVA_EMD-38694_C	3650	8XVA_EMD-38694_C
3651	8XVA_EMD-38694_B	3651	8XVA_EMD-38694_B
3652	8XVA_EMD-38694_A	3652	8XVA_EMD-38694_A
3653	8XWQ_EMD-38741_F	2453	7YU7_EMD-34101_E
3654	8XWQ_EMD-38741_E	2454	7YU7_EMD-34101_D
3655	8XWQ_EMD-38741_D	1147	7L0S_EMD-23102_D
3656	8XWQ_EMD-38741_C	1148	7L0S_EMD-23102_C
3657	8XWQ_EMD-38741_B	3657	8XWQ_EMD-38741_B
3658	8XWQ_EMD-38741_A	3658	8XWQ_EMD-38741_A
3659	8Y1L_EMD-38839_A	3024	8KC3_EMD-37091_A
3660	8Y1L_EMD-38839_E	3022	8KC3_EMD-37091_E
3661	8Y1L_EMD-38839_D	3023	8KC3_EMD-37091_D
3662	8Y6Q_EMD-38995_F	3662	8Y6Q_EMD-38995_F
3663	8Y6Q_EMD-38995_A	3663	8Y6Q_EMD-38995_A
3664	8YAX_EMD-39107_A	3664	8YAX_EMD-39107_A
3665	8YAX_EMD-39107_C	3665	8YAX_EMD-39107_C
3666	8YB7_EMD-39112_C	3665	8YAX_EMD-39107_C
3667	8YB7_EMD-39112_A	3664	8YAX_EMD-39107_A
3668	8YBS_EMD-34546_D	1188	7LZ6_EMD-23603_D
3669	8YBS_EMD-34546_C	484	6ZDG_EMD-11173_B
3670	8YBS_EMD-34546_B	494	6ZGH_EMD-11206_A
3671	8YBS_EMD-34546_A	494	6ZGH_EMD-11206_A
3672	8YBZ_EMD-34603_E	1188	7LZ6_EMD-23603_D
3673	8YBZ_EMD-34603_D	484	6ZDG_EMD-11173_B
3674	8YBZ_EMD-34603_A	494	6ZGH_EMD-11206_A
3675	8YDX_EMD-39184_D	494	6ZGH_EMD-11206_A
3676	8YDX_EMD-39184_A	3676	8YDX_EMD-39184_A
3677	8YDY_EMD-39185_D	3676	8YDX_EMD-39184_A
3678	8YDY_EMD-39185_A	494	6ZGH_EMD-11206_A
3679	8YDZ_EMD-39186_D	3676	8YDX_EMD-39184_A
3680	8YDZ_EMD-39186_A	494	6ZGH_EMD-11206_A
3681	8YFG_EMD-39223_C	3681	8YFG_EMD-39223_C
3682	8YFG_EMD-39223_A	3682	8YFG_EMD-39223_A
3683	8YFU_EMD-39230_A	3683	8YFU_EMD-39230_A
3684	8YGA_EMD-39240_A	3684	8YGA_EMD-39240_A
3685	8YGF_EMD-39246_C	3685	8YGF_EMD-39246_C
3686	8YGF_EMD-39246_A	3684	8YGA_EMD-39240_A
3687	8YJT_EMD-39349_D	3426	8UOX_EMD-42439_D
3688	8YJT_EMD-39349_C	3427	8UOX_EMD-42439_C
3689	8YJT_EMD-39349_B	916	7E81_EMD-31007_A
3690	8YJT_EMD-39349_A	3428	8UOX_EMD-42439_B
3691	8YMJ_EMD-39395_A	2199	7TUK_EMD-26117_A
3692	8YO9_EMD-39438_A	3692	8YO9_EMD-39438_A
3693	8YOD_EMD-39444_B	3693	8YOD_EMD-39444_B
3694	8YOD_EMD-39444_A	3692	8YO9_EMD-39438_A
3695	8YQF_EMD-39498_A	3695	8YQF_EMD-39498_A
3696	8YS2_EMD-38376_M	3696	8YS2_EMD-38376_M
3697	8YS2_EMD-38376_C	3697	8YS2_EMD-38376_C
3698	8YS2_EMD-38376_B	2292	7V0N_EMD-26945_M
3699	8YS2_EMD-38376_A	2293	7V0N_EMD-26945_A
3700	8YS4_EMD-38377_Q	3700	8YS4_EMD-38377_Q
3701	8YS4_EMD-38377_M	3701	8YS4_EMD-38377_M
3702	8YS4_EMD-38377_C	3697	8YS2_EMD-38376_C
3703	8YS4_EMD-38377_B	2292	7V0N_EMD-26945_M
3704	8YS4_EMD-38377_A	2293	7V0N_EMD-26945_A
3705	8YTC_EMD-39571_A	3705	8YTC_EMD-39571_A
3706	8Z6Q_EMD-39801_C	3706	8Z6Q_EMD-39801_C
3707	8Z6Q_EMD-39801_B	1188	7LZ6_EMD-23603_D
3708	8Z6Q_EMD-39801_A	494	6ZGH_EMD-11206_A
3709	8Z93_EMD-39853_A	3709	8Z93_EMD-39853_A
3710	8Z94_EMD-39854_A	3710	8Z94_EMD-39854_A
3711	8Z9V_EMD-39869_B	3711	8Z9V_EMD-39869_B
3712	8Z9V_EMD-39869_A	3712	8Z9V_EMD-39869_A
3713	8ZC6_EMD-39924_E	3713	8ZC6_EMD-39924_E
3714	8ZC6_EMD-39924_D	2601	8CRB_EMD-16807_B
3715	8ZC6_EMD-39924_A	494	6ZGH_EMD-11206_A
3716	8ZIP_EMD-60125_B	3716	8ZIP_EMD-60125_B
3717	8ZIP_EMD-60125_A	1	6KN7_EMD-0728_A
3718	8ZJ2_EMD-60136_G	3643	8XM7_EMD-38466_C
3719	8ZJ2_EMD-60136_E	116	6TGB_EMD-10497_B
3720	8ZJ2_EMD-60136_B	3720	8ZJ2_EMD-60136_B
3721	8ZJ2_EMD-60136_A	3003	8JHK_EMD-36271_B
3722	8ZJM_EMD-60150_C	3720	8ZJ2_EMD-60136_B
3723	8ZJM_EMD-60150_B	3003	8JHK_EMD-36271_B
3724	8ZJM_EMD-60150_A	116	6TGB_EMD-10497_B
3725	8ZKM_EMD-60199_E	3725	8ZKM_EMD-60199_E
3726	8ZKM_EMD-60199_D	3726	8ZKM_EMD-60199_D
3727	8ZKM_EMD-60199_B	3727	8ZKM_EMD-60199_B
3728	8ZKM_EMD-60199_A	3728	8ZKM_EMD-60199_A
3729	9AY5_EMD-43960_AC	3729	9AY5_EMD-43960_AC
3730	9AY5_EMD-43960_AB	3730	9AY5_EMD-43960_AB
3731	9AY5_EMD-43960_KA	3731	9AY5_EMD-43960_KA
3732	9AY5_EMD-43960_Y	3732	9AY5_EMD-43960_Y
3733	9AY5_EMD-43960_S	3733	9AY5_EMD-43960_S
3734	9AY5_EMD-43960_M	3734	9AY5_EMD-43960_M
3735	9AY5_EMD-43960_G	3735	9AY5_EMD-43960_G
3736	9AY5_EMD-43960_A	3736	9AY5_EMD-43960_A
3737	9B8L_EMD-44349_A	3737	9B8L_EMD-44349_A
3738	9BD1_EMD-44443_A	3738	9BD1_EMD-44443_A
3739	9BD8_EMD-44446_B	3739	9BD8_EMD-44446_B
3740	9BD8_EMD-44446_A	3738	9BD1_EMD-44443_A
3741	9BQX_EMD-44828_A	3741	9BQX_EMD-44828_A
3742	9BRR_EMD-44841_A	3742	9BRR_EMD-44841_A
3743	9BRR_EMD-44841_K	3743	9BRR_EMD-44841_K
3744	9BRR_EMD-44841_R	244	6VQJ_EMD-21352_B
3745	9BRR_EMD-44841_X	3745	9BRR_EMD-44841_X
3746	9BRR_EMD-44841_Y	247	6VQJ_EMD-21352_A
3747	9BRR_EMD-44841_AA	3747	9BRR_EMD-44841_AA
3748	9BRR_EMD-44841_CA	3748	9BRR_EMD-44841_CA
3749	9BRR_EMD-44841_DA	3749	9BRR_EMD-44841_DA
3750	9BRR_EMD-44841_U	245	6VQJ_EMD-21352_E
3751	9BRR_EMD-44841_Q	3751	9BRR_EMD-44841_Q
3752	9BRR_EMD-44841_N	3752	9BRR_EMD-44841_N
3753	9BRR_EMD-44841_B	3753	9BRR_EMD-44841_B
3754	9BRR_EMD-44841_FA	3754	9BRR_EMD-44841_FA
3755	9BRR_EMD-44841_EA	3755	9BRR_EMD-44841_EA
3756	9BRR_EMD-44841_BA	246	6VQJ_EMD-21352_H
3757	9BRR_EMD-44841_Z	3757	9BRR_EMD-44841_Z
3758	9BYW_EMD-45046_C	3758	9BYW_EMD-45046_C
3759	9BYW_EMD-45046_A	3759	9BYW_EMD-45046_A
3760	9BZ9_EMD-45057_A	3759	9BYW_EMD-45046_A
3761	9BZ9_EMD-45057_C	3758	9BYW_EMD-45046_C
3762	9BZH_EMD-45067_C	3758	9BYW_EMD-45046_C
3763	9BZH_EMD-45067_A	3759	9BYW_EMD-45046_A
3764	9C4K_EMD-45190_Q	3764	9C4K_EMD-45190_Q
3765	9C4K_EMD-45190_P	3765	9C4K_EMD-45190_P
3766	9C4K_EMD-45190_C	3766	9C4K_EMD-45190_C
3767	9C4K_EMD-45190_B	3767	9C4K_EMD-45190_B
3768	9C4K_EMD-45190_A	3768	9C4K_EMD-45190_A
3769	9C58_EMD-45207_E	3769	9C58_EMD-45207_E
3770	9C58_EMD-45207_D	3770	9C58_EMD-45207_D
3771	9C58_EMD-45207_C	3771	9C58_EMD-45207_C
3772	9C58_EMD-45207_B	3772	9C58_EMD-45207_B
3773	9C58_EMD-45207_A	3773	9C58_EMD-45207_A
3774	9C5B_EMD-45213_G	3772	9C58_EMD-45207_B
3775	9C5B_EMD-45213_F	3775	9C5B_EMD-45213_F
3776	9C5B_EMD-45213_E	3770	9C58_EMD-45207_D
3777	9C5B_EMD-45213_D	3771	9C58_EMD-45207_C
3778	9C5B_EMD-45213_C	3773	9C58_EMD-45207_A
3779	9C5B_EMD-45213_A	3769	9C58_EMD-45207_E
3780	9C62_EMD-45240_M	3780	9C62_EMD-45240_M
3781	9C62_EMD-45240_K	3781	9C62_EMD-45240_K
3782	9C62_EMD-45240_J	3782	9C62_EMD-45240_J
3783	9C62_EMD-45240_I	1	6KN7_EMD-0728_A
3784	9C62_EMD-45240_H	3784	9C62_EMD-45240_H
3785	9C62_EMD-45240_G	3785	9C62_EMD-45240_G
3786	9C62_EMD-45240_F	3786	9C62_EMD-45240_F
3787	9C62_EMD-45240_B	3787	9C62_EMD-45240_B
3788	9C62_EMD-45240_N	3788	9C62_EMD-45240_N
3789	9C62_EMD-45240_A	3789	9C62_EMD-45240_A
3790	9C7P_EMD-45283_B	3001	8JF7_EMD-36209_B
3791	9C7P_EMD-45283_A	3791	9C7P_EMD-45283_A
3792	9C82_EMD-45297_E	3180	8SQZ_EMD-40715_A
3793	9C82_EMD-45297_D	3793	9C82_EMD-45297_D
3794	9C82_EMD-45297_C	3794	9C82_EMD-45297_C
3795	9C82_EMD-45297_B	3795	9C82_EMD-45297_B
3796	9C82_EMD-45297_A	3796	9C82_EMD-45297_A
3797	9C9U_EMD-45371_C	3797	9C9U_EMD-45371_C
3798	9C9U_EMD-45371_B	3798	9C9U_EMD-45371_B
3799	9C9U_EMD-45371_A	3799	9C9U_EMD-45371_A
3800	9CBC_EMD-45422_Q	3764	9C4K_EMD-45190_Q
3801	9CBC_EMD-45422_P	3765	9C4K_EMD-45190_P
3802	9CBC_EMD-45422_C	3766	9C4K_EMD-45190_C
3803	9CBC_EMD-45422_B	3767	9C4K_EMD-45190_B
3804	9CBC_EMD-45422_A	3768	9C4K_EMD-45190_A
3805	9CHO_EMD-45591_A	3805	9CHO_EMD-45591_A
3806	9CJL_EMD-45635_A	3806	9CJL_EMD-45635_A
3807	9CM2_EMD-45737_D	3807	9CM2_EMD-45737_D
3808	9CM2_EMD-45737_A	3808	9CM2_EMD-45737_A
3809	9CM5_EMD-45739_B	1292	7N97_EMD-24251_B
3810	9CM5_EMD-45739_A	3810	9CM5_EMD-45739_A
3811	9CN0_EMD-45755_B	3811	9CN0_EMD-45755_B
3812	9CN0_EMD-45755_C	3812	9CN0_EMD-45755_C
3813	9CN0_EMD-45755_A	3813	9CN0_EMD-45755_A
3814	9CN1_EMD-45756_B	3811	9CN0_EMD-45755_B
3815	9CN1_EMD-45756_A	3813	9CN0_EMD-45755_A
3816	9COD_EMD-45776_A	3816	9COD_EMD-45776_A
3817	9CR2_EMD-45830_C	2440	7YLU_EMD-33917_B
3818	9CR2_EMD-45830_E	2439	7YLU_EMD-33917_C
3819	9CR2_EMD-45830_G	2438	7YLU_EMD-33917_D
3820	9CR2_EMD-45830_I	2437	7YLU_EMD-33917_E
3821	9CR2_EMD-45830_M	2435	7YLU_EMD-33917_G
3822	9CR2_EMD-45830_O	2434	7YLU_EMD-33917_H
3823	9CR2_EMD-45830_K	2436	7YLU_EMD-33917_F
3824	9CR2_EMD-45830_A	2441	7YLU_EMD-33917_A
3825	9CS3_EMD-45886_O	2439	7YLU_EMD-33917_C
3826	9CS3_EMD-45886_M	2434	7YLU_EMD-33917_H
3827	9CS3_EMD-45886_F	2435	7YLU_EMD-33917_G
3828	9CS3_EMD-45886_E	2436	7YLU_EMD-33917_F
3829	9CS3_EMD-45886_D	2437	7YLU_EMD-33917_E
3830	9CS3_EMD-45886_C	2438	7YLU_EMD-33917_D
3831	9CS3_EMD-45886_B	2440	7YLU_EMD-33917_B
3832	9CS3_EMD-45886_A	2441	7YLU_EMD-33917_A
3833	9CS4_EMD-45887_H	2434	7YLU_EMD-33917_H
3834	9CS4_EMD-45887_G	2435	7YLU_EMD-33917_G
3835	9CS4_EMD-45887_F	2436	7YLU_EMD-33917_F
3836	9CS4_EMD-45887_E	2437	7YLU_EMD-33917_E
3837	9CS4_EMD-45887_D	2438	7YLU_EMD-33917_D
3838	9CS4_EMD-45887_C	2439	7YLU_EMD-33917_C
3839	9CS4_EMD-45887_B	2440	7YLU_EMD-33917_B
3840	9CS4_EMD-45887_A	2441	7YLU_EMD-33917_A
3841	9CTH_EMD-42405_E	3841	9CTH_EMD-42405_E
3842	9CTH_EMD-42405_D	3842	9CTH_EMD-42405_D
3843	9CTH_EMD-42405_C	3843	9CTH_EMD-42405_C
3844	9CTH_EMD-42405_B	3844	9CTH_EMD-42405_B
3845	9CTH_EMD-42405_A	3845	9CTH_EMD-42405_A
3846	9D2F_EMD-46494_L	3846	9D2F_EMD-46494_L
3847	9D2F_EMD-46494_K	3847	9D2F_EMD-46494_K
3848	9D2F_EMD-46494_J	3848	9D2F_EMD-46494_J
3849	9D2F_EMD-46494_G	3849	9D2F_EMD-46494_G
3850	9D2F_EMD-46494_F	1	6KN7_EMD-0728_A
3851	9D2F_EMD-46494_E	3851	9D2F_EMD-46494_E
3852	9D2F_EMD-46494_D	3852	9D2F_EMD-46494_D
3853	9D2F_EMD-46494_BA	3853	9D2F_EMD-46494_BA
3854	9D2F_EMD-46494_AA	3854	9D2F_EMD-46494_AA
3855	9D2F_EMD-46494_Z	3855	9D2F_EMD-46494_Z
3856	9D2F_EMD-46494_Y	3856	9D2F_EMD-46494_Y
3857	9D2F_EMD-46494_X	3857	9D2F_EMD-46494_X
3858	9D2F_EMD-46494_B	3858	9D2F_EMD-46494_B
3859	9D2F_EMD-46494_W	3859	9D2F_EMD-46494_W
3860	9D2F_EMD-46494_V	3860	9D2F_EMD-46494_V
3861	9D2F_EMD-46494_U	3861	9D2F_EMD-46494_U
3862	9D2F_EMD-46494_T	3862	9D2F_EMD-46494_T
3863	9D2F_EMD-46494_S	3863	9D2F_EMD-46494_S
3864	9D2F_EMD-46494_R	3864	9D2F_EMD-46494_R
3865	9D2F_EMD-46494_Q	3865	9D2F_EMD-46494_Q
3866	9D2F_EMD-46494_P	3866	9D2F_EMD-46494_P
3867	9D2F_EMD-46494_O	3867	9D2F_EMD-46494_O
3868	9D2F_EMD-46494_N	3868	9D2F_EMD-46494_N
3869	9D2F_EMD-46494_A	3869	9D2F_EMD-46494_A
3870	9D5C_EMD-29980_A	2731	8GF7_EMD-29980_A
3871	9DGT_EMD-46847_T	549	6ZNN_EMD-11318_I
3872	9DGT_EMD-46847_S	550	6ZNN_EMD-11318_H
3873	9DGT_EMD-46847_O	3873	9DGT_EMD-46847_O
3874	9DGT_EMD-46847_M	551	6ZNN_EMD-11318_E
3875	9DGT_EMD-46847_L	3875	9DGT_EMD-46847_L
3876	9DGT_EMD-46847_K	3876	9DGT_EMD-46847_K
3877	9DGT_EMD-46847_J	552	6ZNN_EMD-11318_D
3878	9DGT_EMD-46847_H	1	6KN7_EMD-0728_A
3879	9DGT_EMD-46847_DA	2484	7Z8L_EMD-14556_B
3880	9DGT_EMD-46847_BA	3068	8PQZ_EMD-17829_H
3881	9DGT_EMD-46847_Z	2483	7Z8L_EMD-14556_A
3882	9DGT_EMD-46847_X	3882	9DGT_EMD-46847_X
3883	9DGT_EMD-46847_V	548	6ZNN_EMD-11318_K
3884	9DGT_EMD-46847_U	3069	8PQZ_EMD-17829_F
3885	9DGT_EMD-46847_A	554	6ZNN_EMD-11318_A
3886	9DGU_EMD-46848_T	549	6ZNN_EMD-11318_I
3887	9DGU_EMD-46848_S	550	6ZNN_EMD-11318_H
3888	9DGU_EMD-46848_O	3873	9DGT_EMD-46847_O
3889	9DGU_EMD-46848_M	551	6ZNN_EMD-11318_E
3890	9DGU_EMD-46848_L	3875	9DGT_EMD-46847_L
3891	9DGU_EMD-46848_K	3876	9DGT_EMD-46847_K
3892	9DGU_EMD-46848_J	552	6ZNN_EMD-11318_D
3893	9DGU_EMD-46848_H	1	6KN7_EMD-0728_A
3894	9DGU_EMD-46848_FA	2484	7Z8L_EMD-14556_B
3895	9DGU_EMD-46848_DA	3068	8PQZ_EMD-17829_H
3896	9DGU_EMD-46848_BA	2483	7Z8L_EMD-14556_A
3897	9DGU_EMD-46848_X	3882	9DGT_EMD-46847_X
3898	9DGU_EMD-46848_V	548	6ZNN_EMD-11318_K
3899	9DGU_EMD-46848_U	3069	8PQZ_EMD-17829_F
3900	9DGU_EMD-46848_A	554	6ZNN_EMD-11318_A
